Cor A,Value,Error
415.0,2.21812e-07,0.000467097
831.629,3.55344e-07,0.000664724
834.888,3.56314e-07,0.00066203
838.147,3.57313e-07,0.000664202
841.406,3.58598e-07,0.000688092
844.665,3.59811e-07,0.000674761
847.924,3.61251e-07,0.000675651
851.183,3.32815e-07,0.000411455
854.442,2.2535e-07,0.000466138
857.701,1.72957e-07,0.000489186
860.96,1.39311e-07,0.000514632
864.219,1.17019e-07,0.000517801
867.478,9.77999e-08,0.000541467
870.737,8.16936e-08,0.000572685
873.996,6.82911e-08,0.000609995
877.255,5.72705e-08,0.000652088
880.514,4.82031e-08,0.000698346
883.773,4.07991e-08,0.000748043
887.032,3.47269e-08,0.000802066
890.291,2.97577e-08,0.00086229
893.55,2.4992e-08,0.000840456
896.809,2.13441e-08,0.000800144
900.068,1.88963e-08,0.000819266
903.327,1.68147e-08,0.000843431
906.586,1.50062e-08,0.000869104
909.845,1.34283e-08,0.000896541
913.104,1.20531e-08,0.000924563
916.363,1.08587e-08,0.000953995
919.622,9.90919e-09,0.000982407
922.881,9.19888e-09,0.000997119
926.14,8.54513e-09,0.00101371
929.399,7.95153e-09,0.00103226
932.658,7.40601e-09,0.0010511
935.917,6.91722e-09,0.00107208
939.176,6.47037e-09,0.00109268
942.435,6.07487e-09,0.001112
945.694,5.64353e-09,0.00109928
948.953,4.51676e-09,0.00106223
952.212,4.545e-09,0.00110117
955.471,6.21115e-09,0.00114354
958.729,6.25914e-09,0.00111913
961.988,5.09978e-09,0.00111573
965.247,3.66921e-09,0.00111908
968.506,2.50292e-09,0.00112788
971.765,1.67493e-09,0.0011422
975.024,1.11806e-09,0.00116186
978.283,7.50935e-10,0.00118659
981.542,5.09139e-10,0.00121482
984.801,3.48426e-10,0.00124575
988.06,2.39997e-10,0.00127774
991.319,1.53671e-10,0.00131629
994.578,9.80321e-11,0.00136355
997.837,6.30083e-11,0.00141833
1001.096,4.06857e-11,0.00148036
1004.355,2.61111e-11,0.00154901
1007.614,1.68288e-11,0.00162037
1010.873,1.09133e-11,0.00169223
1014.132,7.16529e-12,0.00176436
1017.391,4.78099e-12,0.00183721
1020.65,3.20246e-12,0.00191703
1023.909,2.41693e-12,0.00198241
1027.168,1.80819e-12,0.00202682
1030.427,1.36519e-12,0.00205115
1033.686,1.02526e-12,0.00207378
1036.945,7.39256e-13,0.00209753
1040.204,5.22509e-13,0.0021214
1043.463,4.13291e-13,0.00213479
1046.722,3.28869e-13,0.00214592
1049.981,2.48046e-13,0.00215221
1053.24,1.70105e-13,0.00215895
1056.499,1.00389e-13,0.00217805
1059.758,6.0324e-14,0.00221915
1063.017,3.6626e-14,0.00228137
1066.276,2.24184e-14,0.00235983
1069.535,1.38026e-14,0.00245024
1072.794,8.51813e-15,0.00254353
1076.053,5.31616e-15,0.00261125
1079.312,2.71842e-15,0.00263556
1082.571,1.21368e-15,0.00264255
