Cor A,Value,Error
415.0,4.67621e-10,0.000474537
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,2.2277e-08,0.000289527
854.442,6.18777e-08,0.00037948
857.701,4.46413e-08,0.000422186
860.96,3.20939e-08,0.000435151
864.219,2.56974e-08,0.000447951
867.478,2.08066e-08,0.000480715
870.737,1.68295e-08,0.000521701
873.996,1.35816e-08,0.000570317
877.255,1.09496e-08,0.000626302
880.514,8.83753e-09,0.000689383
883.773,7.15899e-09,0.000760958
887.032,5.86539e-09,0.000847011
890.291,4.95299e-09,0.000969529
893.55,1.98956e-09,0.00118342
896.809,7.29607e-11,0.00132517
900.068,6.57369e-11,0.00132058
903.327,5.94631e-11,0.00132292
906.586,5.39415e-11,0.00132808
909.845,4.90812e-11,0.00133546
913.104,4.47353e-11,0.00134466
916.363,4.08107e-11,0.00135362
919.622,3.38009e-11,0.0013796
922.881,3.02887e-11,0.00139241
926.14,2.82605e-11,0.00139642
929.399,2.64031e-11,0.00140447
932.658,2.46604e-11,0.00141036
935.917,2.30481e-11,0.00141596
939.176,2.15422e-11,0.00142401
942.435,2.01499e-11,0.00143254
945.694,5.04057e-11,0.00143035
948.953,9.00954e-11,0.00143896
952.212,5.82678e-11,0.0014804
955.471,1.95275e-10,0.00121497
958.729,1.18151e-10,0.00135799
961.988,6.0662e-11,0.00164871
965.247,3.39306e-11,0.00198144
968.506,2.04043e-11,0.00231176
971.765,1.34103e-11,0.00260712
975.024,8.87624e-12,0.00286599
978.283,5.84043e-12,0.00308972
981.542,3.91642e-12,0.00327905
984.801,2.66152e-12,0.00343973
988.06,1.79222e-12,0.0035779
991.319,9.10159e-13,0.00372869
994.578,6.64132e-13,0.00379713
997.837,4.77508e-13,0.00387024
1001.096,3.7638e-13,0.00393372
1004.355,2.67078e-13,0.00401963
1007.614,1.7335e-13,0.00411452
1010.873,1.1165e-13,0.0042053
1014.132,6.03989e-14,0.00431429
1017.391,4.35525e-14,0.00436268
1020.65,3.06928e-14,0.00442323
1023.909,3.44175e-14,0.00446478
1027.168,1.83971e-14,0.00458497
1030.427,1.15347e-14,0.00466573
1033.686,8.95265e-15,0.004724
1036.945,7.92145e-15,0.00477998
1040.204,3.79889e-15,0.00489367
1043.463,3.22341e-15,0.00493217
1046.722,2.51298e-15,0.00499045
1049.981,2.05565e-15,0.0050457
1053.24,8.91686e-16,0.00514723
1056.499,5.70958e-16,0.00519941
1059.758,3.62364e-16,0.00525097
1063.017,2.4866e-16,0.00528921
1066.276,1.69811e-16,0.00532575
1069.535,1.15738e-16,0.00536692
1072.794,7.90656e-17,0.00540511
1076.053,6.07666e-17,0.00543517
1079.312,1.2302e-17,0.00572835
1082.571,7.108940000000001e-18,0.00577212
