Cor A,Value,Error
415.0,2.93147e-13,0.000706542
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,2.12556e-13,0.000344498
854.442,2.18424e-09,0.000831764
857.701,4.61074e-09,0.000645298
860.96,2.87615e-09,0.000620954
864.219,2.38493e-09,0.000578178
867.478,2.05864e-09,0.000591043
870.737,1.75307e-09,0.000624264
873.996,1.47395e-09,0.000671645
877.255,1.23015e-09,0.000732679
880.514,1.02446e-09,0.00080372
883.773,8.55947e-10,0.000887458
887.032,7.24962e-10,0.000995849
890.291,6.39444e-10,0.00117605
893.55,2.63359e-10,0.00152777
896.809,1.3078e-15,0.00166181
900.068,1.14943e-15,0.00164919
903.327,1.01555e-15,0.00166152
906.586,8.98831e-16,0.00168083
909.845,7.98265e-16,0.0017088
913.104,7.09746e-16,0.00174055
916.363,6.30657e-16,0.0017772
919.622,5.45964e-16,0.00186631
922.881,4.92934e-16,0.00191611
926.14,4.5135e-16,0.00194015
929.399,4.13904e-16,0.00196967
932.658,3.78705e-16,0.00199747
935.917,3.47326e-16,0.00203034
939.176,3.188e-16,0.00207022
942.435,2.92416e-16,0.00211428
945.694,7.23841e-16,0.00212408
948.953,1.21391e-15,0.00220228
952.212,7.11426e-16,0.00245776
955.471,2.24768e-16,0.00273172
958.729,1.23388e-16,0.00287048
961.988,8.33666e-17,0.0030655
965.247,5.60183e-17,0.00324749
968.506,3.78465e-17,0.00339258
971.765,2.30525e-17,0.00350943
975.024,1.53787e-17,0.00359525
978.283,1.13903e-17,0.00367388
981.542,8.43018e-18,0.00374917
984.801,6.228100000000001e-18,0.00382148
988.06,4.9412e-18,0.00389523
991.319,5.691710000000001e-18,0.00397024
994.578,3.60984e-18,0.00405284
997.837,2.29175e-18,0.00413315
1001.096,1.23789e-18,0.00421147
1004.355,7.6452e-19,0.00427116
1007.614,5.57562e-19,0.00431885
1010.873,4.08351e-19,0.00437726
1014.132,3.67055e-19,0.00444519
1017.391,2.32828e-19,0.00451787
1020.65,1.4764300000000001e-19,0.00459721
1023.909,7.930899999999999e-21,0.00476517
1027.168,4.1892499999999997e-20,0.00471141
1030.427,4.18346e-20,0.00479265
1033.686,2.3511999999999998e-20,0.00487368
1036.945,4.14618e-21,0.00493057
1040.204,1.5524999999999998e-20,0.00495391
1043.463,7.49226e-21,0.0050369
1046.722,3.9100299999999995e-21,0.00511668
1049.981,1.1139599999999999e-21,0.0051537
1053.24,5.41858e-21,0.00518316
1056.499,3.83433e-21,0.00522469
1059.758,2.6407699999999998e-21,0.00527163
1063.017,1.6892299999999999e-21,0.0053216
1066.276,1.0788899999999999e-21,0.00537568
1069.535,6.89183e-22,0.0054319
1072.794,4.40046e-22,0.00548846
1076.053,2.56881e-22,0.00555699
1079.312,2.70512e-22,0.00559656
1082.571,1.55295e-22,0.00563535
