Cor A,Value,Error
415.0,4.23733e-07,0.000389616
831.629,6.42737e-07,0.000475073
834.888,6.40115e-07,0.000475609
838.147,6.38042e-07,0.00047493
841.406,6.36574e-07,0.000474383
844.665,6.35334e-07,0.0004756
847.924,6.35234e-07,0.000478517
851.183,5.78846e-07,0.000354343
854.442,4.52339e-07,0.000359941
857.701,3.44866e-07,0.000400293
860.96,2.89397e-07,0.000407017
864.219,2.43625e-07,0.000410695
867.478,2.02578e-07,0.000437963
870.737,1.67053e-07,0.000475544
873.996,1.36796e-07,0.000520948
877.255,1.11632e-07,0.000573337
880.514,9.10979e-08,0.000632531
883.773,7.46819e-08,0.000701171
887.032,6.19928e-08,0.000786166
890.291,5.28015e-08,0.000904549
893.55,4.80027e-08,0.00101984
896.809,4.60021e-08,0.00100128
900.068,4.41823e-08,0.000999887
903.327,4.24985e-08,0.00100334
906.586,4.09211e-08,0.0010087
909.845,3.94274e-08,0.00101556
913.104,3.79767e-08,0.00102344
916.363,3.6593e-08,0.00103349
919.622,3.52752e-08,0.00103937
922.881,3.40454e-08,0.00104027
926.14,3.28756e-08,0.00104329
929.399,3.17325e-08,0.00104721
932.658,3.06315e-08,0.00105211
935.917,2.95606e-08,0.00105753
939.176,2.84927e-08,0.00106368
942.435,2.7472e-08,0.00107145
945.694,2.62002e-08,0.00107222
948.953,2.09567e-08,0.00105826
952.212,1.5038e-08,0.00106599
955.471,1.1605e-08,0.00107152
958.729,7.22609e-09,0.00108356
961.988,3.52537e-09,0.00113335
965.247,1.61907e-09,0.00121709
968.506,7.46004e-10,0.00135368
971.765,3.61504e-10,0.00156291
975.024,1.88862e-10,0.00184149
978.283,1.06981e-10,0.00215385
981.542,6.49922e-11,0.0024592
984.801,4.17675e-11,0.00273274
988.06,2.78851e-11,0.00296858
991.319,1.83167e-11,0.00317981
994.578,1.2721e-11,0.00333704
997.837,8.96198e-12,0.00346282
1001.096,6.2921e-12,0.00357306
1004.355,4.36073e-12,0.00367437
1007.614,2.98639e-12,0.00376928
1010.873,2.02865e-12,0.00385897
1014.132,1.3699e-12,0.00394324
1017.391,9.21909e-13,0.00402153
1020.65,6.18641e-13,0.00409561
1023.909,4.62807e-13,0.00415686
1027.168,3.03486e-13,0.00423552
1030.427,1.93792e-13,0.00432347
1033.686,1.32495e-13,0.00440895
1036.945,9.09252e-14,0.00449465
1040.204,6.11275e-14,0.00458151
1043.463,4.46522e-14,0.00465036
1046.722,3.31002e-14,0.00472366
1049.981,2.40547e-14,0.00480279
1053.24,1.58748e-14,0.00489155
1056.499,1.1309e-14,0.00496464
1059.758,8.3764e-15,0.00501708
1063.017,6.11457e-15,0.00506399
1066.276,4.38025e-15,0.00510629
1069.535,3.09763e-15,0.00514827
1072.794,2.17988e-15,0.0051923
1076.053,1.52892e-15,0.00523156
1079.312,9.3187e-16,0.00526796
1082.571,4.88104e-16,0.00529359
