User,Segments,Value,Error
0.0,1,0.0,0.0
0.0,2,43785600000000.0,0.0001
0.0,3,0.0,0.0
1.0,1,0.0,0.0
1.0,2,9708670000000.0,0.0008
1.0,3,0.0,0.0
