User,Segments,Value,Error
0.0,1,0.0,0.0
0.0,2,38066300000000.0,0.0001
0.0,3,0.0,0.0
1.0,1,0.0,0.0
1.0,2,9555900000000.0,0.0009
1.0,3,0.0,0.0
