Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,9.458440457321382e-07,0.0026794155968522613,0.1,1.0,41.8 deg
1 - 3.5,1.0337356168464906e-06,0.0018833217641231218,1.0,3.5,41.8 deg
3.5 - 10,1.6680896307422084e-06,0.0023834862535569656,3.5,10.0,41.8 deg
10 - 20,3.188205150332977e-06,0.003065154971412498,10.0,20.0,41.8 deg
