Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.1910295833826973e-07,0.003213470786093677,0.01,0.1,12.2 deg
0.1 - 1,1.563547953538892e-06,0.0012472531681649841,0.1,1.0,12.2 deg
1 - 3.5,2.2998234083023606e-07,0.0047489048189904,1.0,3.5,12.2 deg
3.5 - 10,2.3566084599154553e-08,0.03525115624300499,3.5,10.0,12.2 deg
10 - 20,2.488389462403408e-07,0.01793807560889047,10.0,20.0,12.2 deg
