Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,2.0315974094652476e-07,0.003926434404132995,0.01,0.1,12.2 deg
0.1 - 1,6.010637149571692e-07,0.001855346099737737,0.1,1.0,12.2 deg
1 - 3.5,2.378535129896775e-08,0.013101919727038504,1.0,3.5,12.2 deg
3.5 - 10,8.94144148894037e-10,0.13798118778343016,3.5,10.0,12.2 deg
10 - 20,8.028670542242391e-09,0.09354430748186032,10.0,20.0,12.2 deg
