Energy,Value,Error,Angle
0.011927,6.2136161180449065e-09,0.0147,0 deg
0.0125385,5.082984049311554e-08,0.0419,0 deg
0.0131815,5.8395029804641304e-08,0.0478,0 deg
0.013857,6.238430900906457e-08,0.0407,0 deg
0.0145675,6.25800710984328e-08,0.0403,0 deg
0.0153145,6.595267167296145e-08,0.0383,0 deg
0.0160995,6.917283050242176e-08,0.0381,0 deg
0.016925,7.550135908397096e-08,0.0373,0 deg
0.017793,8.81027598618789e-08,0.0354,0 deg
0.0187055,9.724733340847154e-08,0.0333,0 deg
0.0196645,1.1188105940464307e-07,0.0289,0 deg
0.0206725,1.3456530294812095e-07,0.0268,0 deg
0.021732,1.4378556018136742e-07,0.0261,0 deg
0.0228465,2.711163678663258e-07,0.0198,0 deg
0.024018,5.262908817772444e-07,0.0149,0 deg
0.025249,1.585845132213885e-06,0.0096,0 deg
0.0265435,8.131209038065065e-07,0.0123,0 deg
0.0279045,2.159867404793062e-08,0.0684,0 deg
0.0293355,5.9415417144192196e-09,0.1298,0 deg
0.0308395,2.3483163216298252e-08,0.0636,0 deg
0.0324205,4.663883427568975e-08,0.0463,0 deg
0.034083,7.608994900776188e-08,0.0383,0 deg
0.0358305,9.824730713195218e-08,0.0332,0 deg
0.0376675,1.2962055010755302e-07,0.0292,0 deg
0.039599,1.5697149873053973e-07,0.025,0 deg
0.0416295,1.8420129777604525e-07,0.0237,0 deg
0.0437635,2.1018947229171835e-07,0.0222,0 deg
0.046007,2.481566465402617e-07,0.0203,0 deg
0.048366,2.5661788942517634e-07,0.0195,0 deg
0.050846,3.229657783624862e-07,0.0179,0 deg
0.053453,2.0905653755872305e-07,0.0218,0 deg
0.0561935,2.51044391259052e-07,0.0202,0 deg
0.0590745,3.6788874828501076e-07,0.0169,0 deg
0.0621035,3.9736224695809697e-07,0.0163,0 deg
0.0652875,4.6938246872837765e-07,0.015,0 deg
0.0686345,7.263945619617628e-07,0.012,0 deg
0.0721535,1.1092855654460257e-06,0.0102,0 deg
0.075853,4.1163395832819906e-07,0.0149,0 deg
0.079742,6.255984300478928e-07,0.0133,0 deg
0.0838305,1.8240384917750421e-06,0.0089,0 deg
0.088129,1.3031442771520177e-07,0.027,0 deg
0.0926475,3.5583173033666844e-07,0.0175,0 deg
0.0973975,4.824157597420375e-07,0.015,0 deg
0.102391,5.765398888982515e-07,0.0135,0 deg
0.10764,7.733784194615525e-07,0.012,0 deg
0.11316,8.418165557545908e-07,0.0113,0 deg
0.11896,1.097484997344091e-06,0.0097,0 deg
0.12506,1.5506559974772668e-06,0.0086,0 deg
0.131475,1.9400897818788233e-06,0.0077,0 deg
0.138215,3.838821824460722e-06,0.0062,0 deg
0.1453,6.895781671071459e-07,0.0118,0 deg
0.15275,6.101732577737799e-07,0.0139,0 deg
0.16058,1.2916290390124423e-06,0.0094,0 deg
0.16881,3.3552573278569794e-06,0.0062,0 deg
0.17747,1.211791251470451e-06,0.0095,0 deg
0.18657,4.791468209286935e-06,0.0053,0 deg
0.196135,3.516112495215488e-07,0.0172,0 deg
0.20619,8.842646166455961e-07,0.0114,0 deg
0.21676,1.8571440011624993e-06,0.008,0 deg
0.227875,2.4643605054728814e-06,0.0069,0 deg
0.23956,2.040967555427678e-06,0.0076,0 deg
0.251845,2.205802743229542e-06,0.0071,0 deg
0.264755,2.437616277881437e-06,0.0068,0 deg
0.278325,4.995436039601921e-06,0.0051,0 deg
0.292595,1.7239212875087379e-06,0.0085,0 deg
0.3076,6.544401518450658e-06,0.0047,0 deg
0.32337,5.945603772235058e-06,0.0047,0 deg
0.33995,2.848621975627542e-06,0.0064,0 deg
0.35738,8.198640699327654e-06,0.0039,0 deg
0.3757,5.046116901134912e-06,0.0049,0 deg
0.394965,3.774191939783918e-06,0.0056,0 deg
0.415215,1.854509778188925e-06,0.0076,0 deg
0.436505,2.6377821290208292e-06,0.007,0 deg
0.458885,3.001251762571703e-06,0.0065,0 deg
0.48241,4.791083938057044e-06,0.0052,0 deg
0.507145,3.871619924415067e-06,0.0056,0 deg
0.533145,3.6085545157441806e-06,0.0062,0 deg
0.56048,5.234206678658374e-06,0.0051,0 deg
0.58922,4.59134271250934e-06,0.006,0 deg
0.61943,9.345926543567462e-06,0.0042,0 deg
0.65119,1.1523814829471154e-05,0.0034,0 deg
0.68458,5.853865459366292e-06,0.0043,0 deg
0.719675,8.790357978854285e-06,0.0038,0 deg
0.75657,3.5876544319872016e-06,0.0058,0 deg
0.79536,2.7568720197339033e-06,0.0069,0 deg
0.83614,4.295515117900298e-06,0.006,0 deg
0.87901,4.106842668651049e-06,0.0061,0 deg
0.92408,5.31856749614876e-06,0.0055,0 deg
0.97146,6.271438561476156e-06,0.0046,0 deg
