Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,4.7811210684444686e-08,0.010011642996770341,0.01,0.1,41.8 deg
0.1 - 1,3.670290503362454e-07,0.002838630655315702,0.1,1.0,41.8 deg
1 - 3.5,9.627476468661752e-07,0.002408351153906743,1.0,3.5,41.8 deg
3.5 - 10,8.746311194750941e-07,0.0034331606712700484,3.5,10.0,41.8 deg
10 - 20,2.261401333600952e-06,0.003576893709255228,10.0,20.0,41.8 deg
