Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.246355558685718e-07,0.0050291421470999445,0.01,0.1,66.8 deg
0.1 - 1,2.4567038226780645e-06,0.0011968471227918375,0.1,1.0,66.8 deg
1 - 3.5,4.079823660607268e-06,0.001405465004098249,1.0,3.5,66.8 deg
3.5 - 10,1.3478707173138666e-06,0.004004723299447295,3.5,10.0,66.8 deg
10 - 20,1.8920716418994065e-06,0.005004415775755961,10.0,20.0,66.8 deg
