Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.2894494492446007e-07,0.006248575650352786,0.01,0.1,24.9 deg
0.1 - 1,2.1711655804647942e-06,0.0014285690756825446,0.1,1.0,24.9 deg
1 - 3.5,4.149926307483459e-06,0.0015828462405015412,1.0,3.5,24.9 deg
3.5 - 10,1.8637026733784218e-06,0.003796025798729513,3.5,10.0,24.9 deg
10 - 20,2.030450125849259e-05,0.00237697484941309,10.0,20.0,24.9 deg
