Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.7667165493156085e-07,0.0039530889592822496,0.01,0.1,0 deg
0.1 - 1,4.851024022515412e-06,0.0008240402549728821,0.1,1.0,0 deg
1 - 3.5,1.5668331914037236e-05,0.000840890744494244,1.0,3.5,0 deg
3.5 - 10,7.517009611288622e-06,0.0020115863730594454,3.5,10.0,0 deg
10 - 20,0.00059777261196573,0.0004023424311266207,10.0,20.0,0 deg
