Energy,Value,Error,Angle
0.011927,2.419634404650201e-10,0.0714,41.8 deg
0.0125385,5.588772412738101e-09,0.171,41.8 deg
0.0131815,8.280874170648859e-09,0.1653,41.8 deg
0.013857,8.97009178792986e-09,0.1624,41.8 deg
0.0145675,8.27570622817564e-09,0.1379,41.8 deg
0.0153145,9.880782464951126e-09,0.1364,41.8 deg
0.0160995,1.191541024672394e-08,0.1406,41.8 deg
0.016925,1.2201280729153759e-08,0.1374,41.8 deg
0.017793,1.1303872553532106e-08,0.1345,41.8 deg
0.0187055,1.4246644966643925e-08,0.1282,41.8 deg
0.0196645,1.7042452542724297e-08,0.1162,41.8 deg
0.0206725,1.0385855315982615e-08,0.1279,41.8 deg
0.021732,1.8174539463435182e-08,0.1096,41.8 deg
0.0228465,1.818843692418083e-08,0.1108,41.8 deg
0.024018,2.456804027352962e-08,0.099,41.8 deg
0.025249,2.7139226393492926e-08,0.0948,41.8 deg
0.0265435,2.3798587426062027e-08,0.1005,41.8 deg
0.0279045,2.499446557879971e-08,0.0909,41.8 deg
0.0293355,3.361359454056903e-08,0.0806,41.8 deg
0.0308395,5.2424550314283743e-08,0.0694,41.8 deg
0.0324205,7.217639084330557e-08,0.057,41.8 deg
0.034083,8.074382416776505e-08,0.0512,41.8 deg
0.0358305,9.288098867317296e-08,0.0473,41.8 deg
0.0376675,8.482410848579227e-08,0.0488,41.8 deg
0.039599,8.122390919146106e-08,0.0522,41.8 deg
0.0416295,9.856437857997566e-08,0.0477,41.8 deg
0.0437635,7.849779447946612e-08,0.052,41.8 deg
0.046007,9.704496686505126e-08,0.048,41.8 deg
0.048366,9.599002559099569e-08,0.049,41.8 deg
0.050846,9.172158511575916e-08,0.0497,41.8 deg
0.053453,1.0010898425091054e-07,0.0479,41.8 deg
0.0561935,1.0693897447793634e-07,0.0454,41.8 deg
0.0590745,1.258735618404997e-07,0.0429,41.8 deg
0.0621035,1.1927986983157562e-07,0.0433,41.8 deg
0.0652875,1.4462687437083574e-07,0.0405,41.8 deg
0.0686345,1.4175854134536571e-07,0.0387,41.8 deg
0.0721535,1.624226721624511e-07,0.0382,41.8 deg
