Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,1.1301541506187145e-06,0.0025925862486026637,0.1,1.0,0 deg
1 - 3.5,2.2790882008822376e-06,0.0009863692447340422,1.0,3.5,0 deg
3.5 - 10,4.203014774628669e-06,0.0014125048254965068,3.5,10.0,0 deg
10 - 20,0.00014098203321574182,0.0002904891000586777,10.0,20.0,0 deg
