Energy,Value,Error,Angle
0.011927,3.0222402027055e-09,0.0184,41.8 deg
0.0125385,2.642843700549012e-08,0.0579,41.8 deg
0.0131815,3.0266892031836264e-08,0.0558,41.8 deg
0.013857,3.405441758767342e-08,0.052,41.8 deg
0.0145675,3.5462826916448504e-08,0.0505,41.8 deg
0.0153145,4.3657425106266025e-08,0.046,41.8 deg
0.0160995,4.496528052507316e-08,0.043,41.8 deg
0.016925,5.6761109577858264e-08,0.04,41.8 deg
0.017793,6.299543977805336e-08,0.0359,41.8 deg
0.0187055,7.127861350716706e-08,0.0348,41.8 deg
0.0196645,9.136058471188155e-08,0.0304,41.8 deg
0.0206725,1.1375106324465136e-07,0.0278,41.8 deg
0.021732,1.1378826962815522e-07,0.0267,41.8 deg
0.0228465,2.554161685869754e-07,0.0174,41.8 deg
0.024018,4.932825895966983e-07,0.0123,41.8 deg
0.025249,1.3421622885185337e-06,0.008,41.8 deg
0.0265435,3.166104757200766e-07,0.017,41.8 deg
0.0279045,5.691950568659049e-09,0.1326,41.8 deg
0.0293355,1.9190800416628925e-09,0.2792,41.8 deg
0.0308395,5.195333098613222e-09,0.1571,41.8 deg
0.0324205,1.3143258705866359e-08,0.0886,41.8 deg
0.034083,1.8758298399294138e-08,0.0769,41.8 deg
0.0358305,2.4833222659127108e-08,0.0653,41.8 deg
0.0376675,2.8819656132427734e-08,0.0566,41.8 deg
0.039599,3.964147516271933e-08,0.0496,41.8 deg
0.0416295,4.375966199253937e-08,0.0452,41.8 deg
0.0437635,5.5032011031678906e-08,0.0422,41.8 deg
0.046007,6.624271463843761e-08,0.0393,41.8 deg
0.048366,7.031063789049444e-08,0.0372,41.8 deg
0.050846,8.851886497824874e-08,0.0336,41.8 deg
0.053453,5.238683118373447e-08,0.0424,41.8 deg
0.0561935,7.021414693590683e-08,0.0399,41.8 deg
0.0590745,9.877942295936734e-08,0.0321,41.8 deg
0.0621035,1.049081289281972e-07,0.0302,41.8 deg
0.0652875,1.3443851690266654e-07,0.0274,41.8 deg
0.0686345,2.1063820125914356e-07,0.0219,41.8 deg
0.0721535,3.247469452504983e-07,0.0178,41.8 deg
0.075853,1.1440205335681859e-07,0.0283,41.8 deg
0.079742,1.6057647714921698e-07,0.0254,41.8 deg
0.0838305,7.653046541429326e-07,0.0111,41.8 deg
0.088129,2.6480285914302704e-08,0.0607,41.8 deg
0.0926475,7.733470672260753e-08,0.0385,41.8 deg
0.0973975,1.0256172532500215e-07,0.0318,41.8 deg
