Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.492391562191354e-07,0.0032533534380648644,0.01,0.1,12.2 deg
0.1 - 1,3.3275708347599436e-06,0.0009615244656071324,0.1,1.0,12.2 deg
1 - 3.5,2.0064913021966406e-06,0.0018948748456811852,1.0,3.5,12.2 deg
3.5 - 10,4.518058716151561e-07,0.007621558506226875,3.5,10.0,12.2 deg
10 - 20,7.725337836149363e-06,0.0035842649137877484,10.0,20.0,12.2 deg
