Energy,Value,Error,Angle
0.011927,3.645381681009699e-08,0.0067,0 deg
0.0125385,3.8008628488900727e-07,0.0163,0 deg
0.0131815,3.9599746957605104e-07,0.0162,0 deg
0.013857,3.9446385381123347e-07,0.0159,0 deg
0.0145675,4.141052954101034e-07,0.0157,0 deg
0.0153145,4.2331212685371935e-07,0.0166,0 deg
0.0160995,4.1393832205149813e-07,0.0158,0 deg
0.016925,4.5049353571685067e-07,0.0151,0 deg
0.017793,4.5901987568399405e-07,0.0157,0 deg
0.0187055,4.5913343024247304e-07,0.015,0 deg
0.0196645,4.654983789554506e-07,0.0148,0 deg
0.0206725,4.93353232864178e-07,0.0146,0 deg
0.021732,5.007671428759923e-07,0.0142,0 deg
0.0228465,5.266844996658878e-07,0.014,0 deg
0.024018,5.29236550890412e-07,0.0143,0 deg
0.025249,5.298221211021888e-07,0.0139,0 deg
0.0265435,5.75845053038499e-07,0.0137,0 deg
0.0279045,5.705669726433938e-07,0.0134,0 deg
0.0293355,5.835503813936398e-07,0.014,0 deg
0.0308395,5.961384519985528e-07,0.0132,0 deg
0.0324205,6.006788383031005e-07,0.0132,0 deg
0.034083,6.422079762538799e-07,0.0131,0 deg
0.0358305,6.431722269965971e-07,0.0137,0 deg
0.0376675,6.714686068088599e-07,0.0127,0 deg
0.039599,6.780997566425614e-07,0.0124,0 deg
0.0416295,7.051868700183784e-07,0.0128,0 deg
0.0437635,7.343109119453242e-07,0.0127,0 deg
0.046007,7.523149716832289e-07,0.0121,0 deg
0.048366,7.831227318234027e-07,0.012,0 deg
0.050846,8.056695983757891e-07,0.0118,0 deg
0.053453,8.183226180365425e-07,0.0114,0 deg
0.0561935,8.386100308752464e-07,0.0114,0 deg
0.0590745,8.639199370329619e-07,0.0112,0 deg
0.0621035,8.91150729864776e-07,0.011,0 deg
0.0652875,9.112759729804072e-07,0.011,0 deg
0.0686345,9.305940845844003e-07,0.0111,0 deg
0.0721535,9.559490078145524e-07,0.0111,0 deg
0.075853,9.73503521761825e-07,0.0107,0 deg
0.079742,9.982466428811104e-07,0.0106,0 deg
0.0838305,1.0679377492873972e-06,0.0104,0 deg
0.088129,1.079269532220639e-06,0.0102,0 deg
0.0926475,1.1135468972704085e-06,0.0103,0 deg
0.0973975,1.1384324710310812e-06,0.0099,0 deg
0.102391,1.1918011135665374e-06,0.0099,0 deg
0.10764,1.2425253359282588e-06,0.0099,0 deg
0.11316,1.2593495370824804e-06,0.0099,0 deg
0.11896,1.29742475586223e-06,0.0097,0 deg
0.12506,1.3250685116779574e-06,0.0096,0 deg
0.131475,1.3909694462195774e-06,0.0095,0 deg
0.138215,1.4688663627486418e-06,0.0092,0 deg
0.1453,1.4991680322466895e-06,0.0091,0 deg
0.15275,1.5857336992765375e-06,0.0089,0 deg
0.16058,1.5913590069554204e-06,0.0088,0 deg
0.16881,1.6529455614700835e-06,0.0087,0 deg
0.17747,1.7239629098153928e-06,0.0085,0 deg
0.18657,1.7663960722546652e-06,0.0086,0 deg
0.196135,1.8208884022459566e-06,0.0085,0 deg
0.20619,1.9125319902389947e-06,0.0082,0 deg
0.21676,1.9953642451861357e-06,0.008,0 deg
0.227875,2.0674719604924353e-06,0.0079,0 deg
0.23956,2.146493468989943e-06,0.0078,0 deg
0.251845,2.2302378994430683e-06,0.0078,0 deg
0.264755,2.2872093584631705e-06,0.0076,0 deg
0.278325,2.3564045675262727e-06,0.0075,0 deg
0.292595,2.4595246903005196e-06,0.0074,0 deg
0.3076,2.5591053207569735e-06,0.0073,0 deg
0.32337,2.6466819329910185e-06,0.0071,0 deg
0.33995,2.780763834276721e-06,0.0071,0 deg
0.35738,2.882936951434673e-06,0.0069,0 deg
0.3757,3.042688750576104e-06,0.0069,0 deg
0.394965,3.1580883464917926e-06,0.0068,0 deg
0.415215,3.329046274646172e-06,0.0066,0 deg
0.436505,3.406430297521607e-06,0.0066,0 deg
0.458885,3.5821340391782554e-06,0.0065,0 deg
0.48241,3.6826673520593944e-06,0.0064,0 deg
0.507145,3.6769499844681872e-06,0.0064,0 deg
0.533145,3.700781020591873e-06,0.0064,0 deg
0.56048,3.7590904329097157e-06,0.0062,0 deg
0.58922,3.7541843250279984e-06,0.0063,0 deg
0.61943,2.5486963303413457e-06,0.0078,0 deg
0.65119,2.450293849114259e-06,0.0083,0 deg
0.68458,4.051051603556918e-06,0.0063,0 deg
0.719675,4.474478172772349e-06,0.006,0 deg
0.75657,4.685996816660335e-06,0.0059,0 deg
0.79536,4.820121015328812e-06,0.0059,0 deg
0.83614,3.921584248040385e-06,0.0064,0 deg
0.87901,4.718340088061528e-06,0.0056,0 deg
0.92408,4.827750798119939e-06,0.0056,0 deg
0.97146,4.81372073460248e-06,0.0057,0 deg
1.02127,4.825193935358055e-06,0.0056,0 deg
1.07365,5.0662665680419315e-06,0.0054,0 deg
1.1287,5.35075572099118e-06,0.0056,0 deg
