Energy,Value,Error,Angle
0.011927,1.9023438992969286e-09,0.0266,24.9 deg
0.0125385,1.762961151315374e-08,0.0814,24.9 deg
0.0131815,1.802792277369493e-08,0.0812,24.9 deg
0.013857,1.4713967168804742e-08,0.0842,24.9 deg
0.0145675,1.827136646145406e-08,0.0846,24.9 deg
0.0153145,2.1437567876524322e-08,0.0823,24.9 deg
0.0160995,2.1961816552184232e-08,0.0761,24.9 deg
0.016925,1.936874421438585e-08,0.0717,24.9 deg
0.017793,1.998526283034647e-08,0.0737,24.9 deg
0.0187055,2.2461395100811855e-08,0.0781,24.9 deg
0.0196645,2.7757253695398015e-08,0.0768,24.9 deg
0.0206725,2.842366280297348e-08,0.0672,24.9 deg
0.021732,2.585916061002443e-08,0.0666,24.9 deg
0.0228465,2.7760279762463098e-08,0.0654,24.9 deg
0.024018,2.7993455496845824e-08,0.0676,24.9 deg
0.025249,2.965828278509241e-08,0.0664,24.9 deg
0.0265435,3.091602292130817e-08,0.0669,24.9 deg
0.0279045,3.273139060558019e-08,0.0666,24.9 deg
0.0293355,2.663624869963451e-08,0.0627,24.9 deg
0.0308395,3.072006005437407e-08,0.0717,24.9 deg
0.0324205,3.224508058925241e-08,0.0587,24.9 deg
0.034083,3.512852873964487e-08,0.0578,24.9 deg
0.0358305,3.48226708694396e-08,0.0598,24.9 deg
0.0376675,3.739817050284099e-08,0.0557,24.9 deg
0.039599,3.857520762989103e-08,0.0535,24.9 deg
0.0416295,4.324771508296076e-08,0.0534,24.9 deg
0.0437635,4.350615621804257e-08,0.0514,24.9 deg
0.046007,4.569221109271051e-08,0.0527,24.9 deg
0.048366,4.833038912661742e-08,0.0482,24.9 deg
0.050846,4.898431961549902e-08,0.0487,24.9 deg
0.053453,5.0179288864639475e-08,0.0493,24.9 deg
0.0561935,5.577586433054369e-08,0.0456,24.9 deg
0.0590745,6.331259394313123e-08,0.0465,24.9 deg
0.0621035,6.42637585184284e-08,0.0504,24.9 deg
0.0652875,6.69699497040998e-08,0.0425,24.9 deg
0.0686345,6.298743887388361e-08,0.0449,24.9 deg
0.0721535,7.214072140444742e-08,0.042,24.9 deg
0.075853,7.20718916558077e-08,0.0421,24.9 deg
0.079742,7.822550418446706e-08,0.0408,24.9 deg
0.0838305,8.353219820742598e-08,0.04,24.9 deg
0.088129,7.949665244565926e-08,0.041,24.9 deg
0.0926475,8.579025278912935e-08,0.0376,24.9 deg
0.0973975,9.124820263414758e-08,0.0366,24.9 deg
0.102391,9.590630848020712e-08,0.0358,24.9 deg
0.10764,1.081198388401412e-07,0.0345,24.9 deg
0.11316,1.1031360937594656e-07,0.0346,24.9 deg
0.11896,1.1834735579747568e-07,0.0333,24.9 deg
0.12506,1.2192578861140516e-07,0.033,24.9 deg
0.131475,1.2052292482957315e-07,0.0322,24.9 deg
0.138215,1.3796891697954733e-07,0.0321,24.9 deg
0.1453,1.269336648741068e-07,0.0324,24.9 deg
0.15275,1.4425935035412427e-07,0.0301,24.9 deg
0.16058,1.5517068090259406e-07,0.0284,24.9 deg
0.16881,1.510431005969174e-07,0.0293,24.9 deg
0.17747,1.6173221134437914e-07,0.0287,24.9 deg
0.18657,1.8116036209047485e-07,0.027,24.9 deg
0.196135,1.8654413482116466e-07,0.0268,24.9 deg
0.20619,1.9513679700275676e-07,0.0262,24.9 deg
0.21676,2.0258167053166106e-07,0.0262,24.9 deg
0.227875,2.1324835320010477e-07,0.0259,24.9 deg
0.23956,2.1851683063652357e-07,0.0246,24.9 deg
0.251845,2.358292515147996e-07,0.0245,24.9 deg
0.264755,2.6174684673334426e-07,0.0236,24.9 deg
0.278325,2.7450040574368743e-07,0.0228,24.9 deg
0.292595,2.860385454739868e-07,0.0221,24.9 deg
0.3076,3.052258431137487e-07,0.0222,24.9 deg
0.32337,3.088308953232254e-07,0.0214,24.9 deg
0.33995,3.433165964841161e-07,0.0207,24.9 deg
0.35738,3.394645760587691e-07,0.0205,24.9 deg
0.3757,3.4691628621434286e-07,0.0202,24.9 deg
0.394965,3.3972186905012453e-07,0.0197,24.9 deg
0.415215,3.515788870418904e-07,0.0193,24.9 deg
0.436505,3.26108009877922e-07,0.0217,24.9 deg
0.458885,4.097716059858614e-07,0.0193,24.9 deg
0.48241,4.5080741703897924e-07,0.0183,24.9 deg
0.507145,4.5999022886132934e-07,0.0182,24.9 deg
0.533145,5.065477274280455e-07,0.0177,24.9 deg
0.56048,5.324466448942333e-07,0.0167,24.9 deg
0.58922,5.896324316595761e-07,0.0165,24.9 deg
0.61943,6.748770282999594e-07,0.0153,24.9 deg
0.65119,6.566009142993337e-07,0.0151,24.9 deg
0.68458,5.610605179137499e-07,0.016,24.9 deg
0.719675,6.304190064941035e-07,0.0155,24.9 deg
0.75657,7.150786578069514e-07,0.015,24.9 deg
0.79536,7.224051496266808e-07,0.0146,24.9 deg
0.83614,8.112141928649951e-07,0.0142,24.9 deg
0.87901,9.1023415870704e-07,0.0138,24.9 deg
0.92408,9.983886005889998e-07,0.0133,24.9 deg
0.97146,1.1680542071103734e-06,0.0126,24.9 deg
1.02127,8.903819753640153e-07,0.0134,24.9 deg
1.07365,8.1370558921094e-07,0.0133,24.9 deg
1.1287,7.920688789507199e-07,0.0141,24.9 deg
