Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.1581791995936005e-07,0.0061479761121216595,0.01,0.1,24.9 deg
0.1 - 1,1.4950088969454217e-06,0.0016778066036068507,0.1,1.0,24.9 deg
1 - 3.5,1.4224806645907723e-06,0.003193078760104718,1.0,3.5,24.9 deg
3.5 - 10,1.0554554663525723e-07,0.023499566419693408,3.5,10.0,24.9 deg
10 - 20,2.985547018929309e-07,0.023950181375589925,10.0,20.0,24.9 deg
