Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,7.63129616945081e-08,0.007733786937062467,0.01,0.1,12.2 deg
0.1 - 1,4.2166843820634023e-07,0.0032960434059198457,0.1,1.0,12.2 deg
1 - 3.5,1.5586741858639315e-06,0.0028171919059002517,1.0,3.5,12.2 deg
3.5 - 10,2.2734590406348465e-06,0.002993780186555852,3.5,10.0,12.2 deg
10 - 20,2.1404946700806605e-05,0.002598749424352847,10.0,20.0,12.2 deg
