Energy,Value,Error,Angle
0.011927,2.380402060294094e-10,0.0814,0 deg
0.0125385,7.104937483174902e-09,0.1801,0 deg
0.0131815,8.933318193815743e-09,0.1806,0 deg
0.013857,8.229299003393166e-09,0.1759,0 deg
0.0145675,6.750802470878345e-09,0.1605,0 deg
0.0153145,1.029702359192505e-08,0.1394,0 deg
0.0160995,1.061588157193236e-08,0.1491,0 deg
0.016925,1.1165315384769448e-08,0.1473,0 deg
0.017793,1.0506284755376656e-08,0.147,0 deg
0.0187055,1.195859591445093e-08,0.1505,0 deg
0.0196645,1.6581928424279474e-08,0.1281,0 deg
0.0206725,1.161809815492775e-08,0.1353,0 deg
0.021732,1.925757988351274e-08,0.1154,0 deg
0.0228465,1.8215890278244186e-08,0.1141,0 deg
0.024018,2.0535493249291706e-08,0.1152,0 deg
0.025249,2.72328582250606e-08,0.1041,0 deg
0.0265435,2.2500744484212643e-08,0.1055,0 deg
0.0279045,2.1596274195258626e-08,0.1015,0 deg
0.0293355,3.177357802115941e-08,0.0906,0 deg
0.0308395,5.0685478982247444e-08,0.0755,0 deg
0.0324205,2.749316765962813e-07,0.0186,0 deg
0.034083,4.7024076010865083e-07,0.0124,0 deg
0.0358305,6.033348323258966e-07,0.0106,0 deg
0.0376675,5.785872030533817e-07,0.0106,0 deg
0.039599,3.5069443166647803e-07,0.0158,0 deg
0.0416295,2.39857126100656e-07,0.0222,0 deg
0.0437635,2.1239386528788752e-07,0.0215,0 deg
0.046007,2.570558172811624e-07,0.0209,0 deg
0.048366,2.3132167468259108e-07,0.022,0 deg
0.050846,1.9481377663667398e-07,0.0262,0 deg
0.053453,1.882152821201862e-07,0.0289,0 deg
0.0561935,2.48654311369677e-07,0.0218,0 deg
0.0590745,3.085646925549185e-07,0.0197,0 deg
0.0621035,3.1499917035891e-07,0.0195,0 deg
0.0652875,2.943343269985705e-07,0.0217,0 deg
0.0686345,2.9876548987232214e-07,0.0213,0 deg
0.0721535,2.9690720712648336e-07,0.0227,0 deg
0.075853,4.0191824254542264e-07,0.0195,0 deg
0.079742,2.1241154134927913e-07,0.0278,0 deg
0.0838305,3.2658086527927896e-07,0.0212,0 deg
0.088129,4.2519763097656795e-07,0.018,0 deg
0.0926475,4.698890028253563e-07,0.017,0 deg
0.0973975,5.222028945737687e-07,0.0163,0 deg
0.102391,4.868967964802273e-07,0.0176,0 deg
0.10764,4.973525788360674e-07,0.0177,0 deg
0.11316,5.972255313352203e-07,0.016,0 deg
0.11896,5.397447193873285e-07,0.0168,0 deg
0.12506,6.713351434090336e-07,0.0152,0 deg
0.131475,7.473767517570953e-07,0.0138,0 deg
0.138215,8.417996573304196e-07,0.0131,0 deg
0.1453,8.211661510433586e-07,0.0137,0 deg
0.15275,8.409538997319816e-07,0.013,0 deg
0.16058,1.0181965079568084e-06,0.0119,0 deg
0.16881,1.1682848317443203e-06,0.0113,0 deg
0.17747,1.2396178030410053e-06,0.0108,0 deg
0.18657,1.3537807003235663e-06,0.0103,0 deg
0.196135,1.4789177901903843e-06,0.0097,0 deg
0.20619,1.7189141488940173e-06,0.0091,0 deg
0.21676,1.6748633039534995e-06,0.0091,0 deg
