Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,4.854706579145262e-07,0.0028460395190171924,0.1,1.0,66.8 deg
1 - 3.5,1.0455847059186465e-06,0.0020869161131935247,1.0,3.5,66.8 deg
3.5 - 10,1.7930872821897469e-06,0.0022449415226600466,3.5,10.0,66.8 deg
10 - 20,3.652431848824427e-06,0.002243308741730936,10.0,20.0,66.8 deg
