Energy,Value,Error,Angle
0.488405,8.927556221987506e-08,0.0033,0 deg
0.50077,6.595369744253511e-07,0.0156,0 deg
0.513445,6.730356396092914e-07,0.0156,0 deg
0.52644,7.021278887991482e-07,0.0155,0 deg
0.53977,6.782837794689637e-07,0.0152,0 deg
0.553435,7.154940041650221e-07,0.0152,0 deg
0.567445,7.158458125522306e-07,0.015,0 deg
0.58181,7.293729193853916e-07,0.0148,0 deg
0.596535,7.4543545691247e-07,0.0149,0 deg
0.61164,7.766508863294711e-07,0.0143,0 deg
0.627125,7.67650321923023e-07,0.0141,0 deg
0.643,7.773880262382427e-07,0.0141,0 deg
0.65928,7.936935107426035e-07,0.0142,0 deg
0.67597,8.179560282369684e-07,0.0137,0 deg
0.69308,8.453063536398097e-07,0.0134,0 deg
0.710625,8.726518314612572e-07,0.0132,0 deg
0.728615,8.688188951487521e-07,0.0133,0 deg
0.74706,9.096068574651361e-07,0.0131,0 deg
0.76597,9.16619614649049e-07,0.0128,0 deg
0.78536,9.240893157545639e-07,0.0128,0 deg
0.805245,9.515337649206057e-07,0.0125,0 deg
0.82563,9.61982138212842e-07,0.0124,0 deg
0.84653,1.0089720026396402e-06,0.0121,0 deg
0.86796,1.026848424838826e-06,0.0119,0 deg
0.88993,1.0722130615011144e-06,0.0117,0 deg
0.912455,1.0687646600192873e-06,0.0115,0 deg
0.935555,1.1136320199504387e-06,0.0112,0 deg
0.95924,1.1526529182600826e-06,0.0109,0 deg
0.983525,1.1781534036795341e-06,0.0109,0 deg
1.00841,1.1874668685474706e-06,0.0106,0 deg
1.03395,1.2308535714753174e-06,0.0104,0 deg
1.06015,1.2658933232628405e-06,0.0102,0 deg
1.087,1.3203524508017762e-06,0.01,0 deg
1.1145,1.3835587728911233e-06,0.0096,0 deg
1.1427,1.4463296986734668e-06,0.0096,0 deg
1.17165,1.4677169868124835e-06,0.0092,0 deg
1.2013,1.5114704752197834e-06,0.009,0 deg
1.2317,1.5540498902281695e-06,0.0088,0 deg
1.2629,1.6150613404517904e-06,0.0086,0 deg
1.29485,1.6733258996012705e-06,0.0084,0 deg
1.3276,1.743137968060714e-06,0.0082,0 deg
1.3612,1.7984775060177838e-06,0.0081,0 deg
1.39565,1.8474974819314796e-06,0.0078,0 deg
1.431,1.9451935141979258e-06,0.0076,0 deg
1.46725,2.010856887373705e-06,0.0073,0 deg
1.5044,2.1146687467308084e-06,0.0073,0 deg
1.5425,2.1945732740100856e-06,0.0072,0 deg
1.58155,2.22000390037205e-06,0.0069,0 deg
1.62155,2.307197104870547e-06,0.0068,0 deg
1.6626,2.4007526179922194e-06,0.0067,0 deg
1.7047,2.4725571292229997e-06,0.0064,0 deg
1.74785,2.571183731734672e-06,0.0063,0 deg
1.7921,2.739950574399294e-06,0.006,0 deg
1.83745,2.7224009784375085e-06,0.006,0 deg
1.88395,2.750067497786203e-06,0.006,0 deg
1.93165,2.9035003322278804e-06,0.0058,0 deg
1.98055,3.001393124373513e-06,0.0057,0 deg
2.0307,3.114183424974868e-06,0.0058,0 deg
2.0821,2.375094348485269e-06,0.0076,0 deg
2.1348,2.5654219874163894e-06,0.0069,0 deg
2.18885,3.094096327416437e-06,0.0057,0 deg
2.24425,3.2061886820161247e-06,0.0055,0 deg
2.3011,3.2505752580352917e-06,0.0055,0 deg
2.35935,3.3424206844779837e-06,0.0054,0 deg
2.41905,3.25328879459758e-06,0.0055,0 deg
2.4803,3.132025265583928e-06,0.0057,0 deg
2.5431,3.0869744360164785e-06,0.0058,0 deg
2.6075,3.060900440591095e-06,0.0058,0 deg
2.6735,2.8773990652965666e-06,0.006,0 deg
2.74115,2.6127308116185395e-06,0.0064,0 deg
2.81055,2.238882378090842e-06,0.0075,0 deg
2.8817,1.499539760772263e-06,0.0099,0 deg
2.95465,8.457826733452508e-07,0.0152,0 deg
3.02945,3.6733900550957633e-06,0.0054,0 deg
3.10615,4.185629060437159e-06,0.0047,0 deg
3.1848,2.7605673785083603e-06,0.0059,0 deg
3.2654,1.9748428080947237e-06,0.0081,0 deg
3.34805,1.4514746810560384e-06,0.0105,0 deg
3.43285,1.2049262995321073e-06,0.0129,0 deg
3.51975,1.1464032344117633e-06,0.0142,0 deg
3.60885,1.1667534445422702e-06,0.0136,0 deg
3.70025,1.318152260463593e-06,0.0136,0 deg
3.7939,1.5997396941404047e-06,0.0124,0 deg
3.8899,1.9436961555200806e-06,0.011,0 deg
3.98835,2.3622277049478757e-06,0.0095,0 deg
4.08935,2.8749195337854217e-06,0.0086,0 deg
4.1929,2.945092214165252e-06,0.0093,0 deg
4.29905,2.401456770582351e-06,0.0115,0 deg
4.4079,2.692399021655789e-06,0.0107,0 deg
4.51945,3.4634554640941216e-06,0.0094,0 deg
4.63385,4.2621034156504515e-06,0.008,0 deg
4.75115,5.17552196990607e-06,0.0072,0 deg
4.8714,5.695532896226512e-06,0.0067,0 deg
4.99475,5.97568806174062e-06,0.0065,0 deg
5.1212,6.749575060404264e-06,0.0059,0 deg
5.25085,6.9572311538383355e-06,0.0057,0 deg
5.3838,5.919420118438593e-06,0.0064,0 deg
5.5201,5.61381609380616e-06,0.0065,0 deg
5.6598,6.040272792882862e-06,0.006,0 deg
5.80305,5.545330100412397e-06,0.006,0 deg
5.95,4.982209762045187e-06,0.0063,0 deg
6.10065,4.502780945605792e-06,0.0067,0 deg
6.25505,3.396444332964581e-06,0.0082,0 deg
6.4134,2.417979954985118e-06,0.014,0 deg
6.57575,5.236150915557193e-06,0.0085,0 deg
6.7422,7.162715827969236e-06,0.008,0 deg
6.9129,7.070445631150679e-06,0.0088,0 deg
7.0879,7.219916534974492e-06,0.0087,0 deg
7.26735,6.57791364683521e-06,0.0093,0 deg
7.4513,2.7067424186404753e-06,0.0142,0 deg
7.6399,1.995683287410433e-06,0.0157,0 deg
7.8333,1.5064943814834804e-06,0.0194,0 deg
8.0316,1.5767913315335627e-06,0.0184,0 deg
8.23495,2.037244255278344e-06,0.0175,0 deg
8.44345,3.180917110793264e-06,0.0119,0 deg
8.6572,3.8120263570667207e-06,0.0097,0 deg
8.87635,4.211592996840249e-06,0.0085,0 deg
9.10105,4.398113469160028e-06,0.0084,0 deg
9.33145,4.696682780297164e-06,0.0092,0 deg
9.56765,6.591658044139249e-06,0.0088,0 deg
9.80985,9.367637312660545e-06,0.0078,0 deg
10.0582,1.2719289489301025e-05,0.007,0 deg
10.313,1.58903862025974e-05,0.006,0 deg
10.574,1.5111478071938426e-05,0.006,0 deg
10.8415,1.0296757357936954e-05,0.0069,0 deg
11.116,6.774115752000809e-06,0.008,0 deg
11.3975,5.114616687975162e-06,0.0085,0 deg
11.686,6.482925433110117e-06,0.007,0 deg
11.982,8.058174020746392e-06,0.006,0 deg
12.2855,9.3880345345605e-06,0.0054,0 deg
12.5965,1.2030460506957305e-05,0.0049,0 deg
12.915,1.3409781649973703e-05,0.0055,0 deg
13.2415,1.719013625778232e-05,0.0051,0 deg
13.577,3.2182039788283824e-05,0.0037,0 deg
13.921,7.49149521190301e-05,0.0025,0 deg
14.2735,0.00024226171479013996,0.0013,0 deg
14.635,0.0008732390797172602,0.0006,0 deg
15.0055,0.0013029501143063994,0.0005,0 deg
15.385,0.0009155392927097555,0.0006,0 deg
15.7745,0.00029790730143212154,0.0009,0 deg
16.174,3.297181235602236e-05,0.0028,0 deg
16.583,4.008759910501331e-06,0.0081,0 deg
17.003,6.320235848980053e-07,0.0222,0 deg
17.4335,5.4724386648355875e-08,0.0558,0 deg
17.8745,2.3822894123059435e-09,0.117,0 deg
18.327,0.0,0.0,0 deg
18.791,0.0,0.0,0 deg
19.267,0.0,0.0,0 deg
19.755,0.0,0.0,0 deg
20.243,0.0,0.0,0 deg
