Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,9.284162858972908e-07,0.0024537562588945027,0.01,0.1,24.9 deg
0.1 - 1,2.267266567426483e-06,0.001239592340861907,0.1,1.0,24.9 deg
1 - 3.5,3.5639559216556676e-06,0.0018959770471849405,1.0,3.5,24.9 deg
3.5 - 10,3.691934004392267e-06,0.002763629750005977,3.5,10.0,24.9 deg
10 - 20,3.617816534396375e-05,0.0014862751957148215,10.0,20.0,24.9 deg
