Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.230187040044094e-07,0.006001542014785992,0.01,0.1,12.2 deg
0.1 - 1,1.6280644790961884e-06,0.0016090318640835024,0.1,1.0,12.2 deg
1 - 3.5,1.6202712333027464e-06,0.002999037600141269,1.0,3.5,12.2 deg
3.5 - 10,1.320840328700604e-07,0.02073487555416985,3.5,10.0,12.2 deg
10 - 20,9.040832608216955e-07,0.014646606231207573,10.0,20.0,12.2 deg
