Energy,Value,Error,Angle
0.011927,5.002779928705623e-07,0.0019,12.2 deg
0.0125385,1.0313010530032493e-06,0.0089,12.2 deg
0.0131815,1.0389194772404044e-06,0.0088,12.2 deg
0.013857,1.0424104225970577e-06,0.0088,12.2 deg
0.0145675,1.0342642884711331e-06,0.0088,12.2 deg
0.0153145,1.0533490146163178e-06,0.0088,12.2 deg
0.0160995,1.0688398796822977e-06,0.0088,12.2 deg
0.016925,1.0826999765083927e-06,0.0087,12.2 deg
0.017793,1.0749300100044025e-06,0.0087,12.2 deg
0.0187055,1.100923281355936e-06,0.0086,12.2 deg
0.0196645,1.0968794454742376e-06,0.0086,12.2 deg
0.0206725,1.0957377222323017e-06,0.0087,12.2 deg
0.021732,1.1134656688548424e-06,0.0085,12.2 deg
0.0228465,1.1235280151639007e-06,0.0085,12.2 deg
0.024018,1.1357824176300744e-06,0.0085,12.2 deg
0.025249,1.1375027113771877e-06,0.0084,12.2 deg
0.0265435,1.1527621415475348e-06,0.0084,12.2 deg
0.0279045,1.1566149948983647e-06,0.0083,12.2 deg
0.0293355,1.1729435450842964e-06,0.0083,12.2 deg
0.0308395,1.1560514181249477e-06,0.0083,12.2 deg
0.0324205,1.1867080953052925e-06,0.0083,12.2 deg
0.034083,1.1963076753518715e-06,0.0083,12.2 deg
0.0358305,1.2051396878997936e-06,0.0083,12.2 deg
0.0376675,1.22561091404839e-06,0.0081,12.2 deg
0.039599,1.2417017378544832e-06,0.0082,12.2 deg
0.0416295,1.2595513807652367e-06,0.0081,12.2 deg
0.0437635,1.2883516855768817e-06,0.0081,12.2 deg
0.046007,1.2985528326491516e-06,0.0081,12.2 deg
0.048366,1.3146552194001299e-06,0.008,12.2 deg
0.050846,1.3355112993514763e-06,0.0079,12.2 deg
0.053453,1.3457808360731767e-06,0.0079,12.2 deg
0.0561935,1.355925322345494e-06,0.008,12.2 deg
0.0590745,1.381199862103913e-06,0.0079,12.2 deg
0.0621035,1.385177198545428e-06,0.0079,12.2 deg
0.0652875,1.3891367391778798e-06,0.0078,12.2 deg
0.0686345,1.4099706108537257e-06,0.0079,12.2 deg
0.0721535,1.4297925505799356e-06,0.0078,12.2 deg
0.075853,1.446107696507011e-06,0.0077,12.2 deg
0.079742,1.454182244291105e-06,0.0078,12.2 deg
0.0838305,1.4729938613137816e-06,0.0076,12.2 deg
0.088129,1.506011016621002e-06,0.0076,12.2 deg
0.0926475,1.5227542871518365e-06,0.0076,12.2 deg
0.0973975,1.5033188785327824e-06,0.0075,12.2 deg
0.102391,1.55253955796172e-06,0.0075,12.2 deg
0.10764,1.584471736020779e-06,0.0075,12.2 deg
0.11316,1.5957474278957371e-06,0.0073,12.2 deg
0.11896,1.6317960383462516e-06,0.0073,12.2 deg
0.12506,1.6799536542864113e-06,0.0073,12.2 deg
0.131475,1.7245033713151634e-06,0.0072,12.2 deg
0.138215,1.7471652930575093e-06,0.0072,12.2 deg
0.1453,1.7997893942496689e-06,0.0071,12.2 deg
0.15275,1.8129944839632245e-06,0.0071,12.2 deg
0.16058,1.8570479370532795e-06,0.007,12.2 deg
0.16881,1.8940524751573703e-06,0.007,12.2 deg
0.17747,1.909156096361524e-06,0.007,12.2 deg
0.18657,1.945106475579714e-06,0.0069,12.2 deg
0.196135,1.9910196518011347e-06,0.0068,12.2 deg
0.20619,2.0457096378637765e-06,0.0068,12.2 deg
0.21676,2.1011677413856466e-06,0.0068,12.2 deg
0.227875,2.1387427205221788e-06,0.0067,12.2 deg
0.23956,2.2049856609872187e-06,0.0068,12.2 deg
0.251845,2.219280071615726e-06,0.0067,12.2 deg
0.264755,2.2910900530192473e-06,0.0067,12.2 deg
0.278325,2.3326572655017726e-06,0.0066,12.2 deg
0.292595,2.3730445253833045e-06,0.0066,12.2 deg
0.3076,2.4083379991712347e-06,0.0065,12.2 deg
0.32337,2.489532318043764e-06,0.0064,12.2 deg
0.33995,2.57490947267224e-06,0.0065,12.2 deg
0.35738,2.6218026623269206e-06,0.0063,12.2 deg
0.3757,2.646079828904184e-06,0.0064,12.2 deg
0.394965,2.7217224628465113e-06,0.0063,12.2 deg
0.415215,2.844439538481097e-06,0.0062,12.2 deg
0.436505,2.9098237847022673e-06,0.0062,12.2 deg
0.458885,2.8631712214034186e-06,0.0062,12.2 deg
0.48241,2.8367183730537353e-06,0.0062,12.2 deg
0.507145,2.806934944658337e-06,0.0064,12.2 deg
0.533145,2.649266856017403e-06,0.0065,12.2 deg
0.56048,2.579753434386733e-06,0.0066,12.2 deg
0.58922,2.472139936870705e-06,0.0068,12.2 deg
0.61943,1.6685055976557374e-06,0.009,12.2 deg
0.65119,1.678934969637259e-06,0.0093,12.2 deg
0.68458,2.724619130132457e-06,0.0072,12.2 deg
0.719675,2.98066517981316e-06,0.0069,12.2 deg
0.75657,3.034822898442972e-06,0.0066,12.2 deg
