Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.0033973107138387e-07,0.00650078911618095,0.01,0.1,41.8 deg
0.1 - 1,1.2320284747050325e-06,0.001850134463080166,0.1,1.0,41.8 deg
1 - 3.5,1.0766751044852481e-06,0.003632382873308508,1.0,3.5,41.8 deg
3.5 - 10,6.748874723309305e-08,0.028220108309768132,3.5,10.0,41.8 deg
10 - 20,1.1015224228210923e-07,0.03937632760619829,10.0,20.0,41.8 deg
