Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.337432075526758e-07,0.005574287332206686,0.01,0.1,41.8 deg
0.1 - 1,2.8818179272461567e-06,0.0012275376938333548,0.1,1.0,41.8 deg
1 - 3.5,4.99253047646509e-06,0.001743386509260092,1.0,3.5,41.8 deg
3.5 - 10,6.364636297973558e-07,0.008811366051715567,3.5,10.0,41.8 deg
10 - 20,1.2731775066690602e-06,0.00977761807121136,10.0,20.0,41.8 deg
