Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.5043328216356855e-07,0.0053519437270798855,0.01,0.1,24.9 deg
0.1 - 1,3.242839416757793e-06,0.0011779552211835206,0.1,1.0,24.9 deg
1 - 3.5,5.803677297974731e-06,0.001653000256253495,1.0,3.5,24.9 deg
3.5 - 10,8.497326158238377e-07,0.007800148422429751,3.5,10.0,24.9 deg
10 - 20,3.3650757625757657e-06,0.00676970003712011,10.0,20.0,24.9 deg
