Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,4.336694322560622e-06,0.001436754469640659,0.01,0.1,41.8 deg
0.1 - 1,1.957912310696809e-06,0.001086749151069117,0.1,1.0,41.8 deg
1 - 3.5,2.6897828118651472e-06,0.001747049413620326,1.0,3.5,41.8 deg
3.5 - 10,2.5323179403077522e-06,0.0030244279246784004,3.5,10.0,41.8 deg
10 - 20,5.868944253244617e-06,0.002994052337284401,10.0,20.0,41.8 deg
