Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,6.748474420024477e-08,0.0073888985394656576,0.01,0.1,66.8 deg
0.1 - 1,7.815672938540359e-07,0.002243798577481379,0.1,1.0,66.8 deg
1 - 3.5,6.162685515259581e-07,0.004583396162744925,1.0,3.5,66.8 deg
3.5 - 10,2.9432542217335336e-08,0.04046037348992168,3.5,10.0,66.8 deg
10 - 20,2.4579266779584898e-08,0.06658882428119577,10.0,20.0,66.8 deg
