Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,3.8676829043568506e-07,0.003709376791053202,0.1,1.0,66.8 deg
1 - 3.5,2.045475612260225e-07,0.0040701230944745976,1.0,3.5,66.8 deg
3.5 - 10,2.100729874647234e-07,0.006024732671072893,3.5,10.0,66.8 deg
10 - 20,1.5512536515424945e-07,0.011762517512598563,10.0,20.0,66.8 deg
