Value,Error,Energy,Angle
6.981705330980055e-06,0.030942408933242595,0.01 - 0.1,0 deg
0.00016284109387228562,0.006954984947376604,0.1 - 1,0 deg
0.00016700005908697776,0.007471359759986291,1 - 3.5,0 deg
2.6927598923646055e-05,0.027333793149489437,3.5 - 10,0 deg
0.000930285000557567,0.0031928992571672765,10 - 20,0 deg
