Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,5.634986667584385e-08,0.009443953168206714,0.01,0.1,12.2 deg
0.1 - 1,3.731433737733408e-07,0.003077423565099897,0.1,1.0,12.2 deg
1 - 3.5,1.0951913765840796e-06,0.0026232241877064376,1.0,3.5,12.2 deg
3.5 - 10,1.34053423638032e-06,0.003346879392093657,3.5,10.0,12.2 deg
10 - 20,2.359893390460867e-05,0.0021488606322627272,10.0,20.0,12.2 deg
