Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.364467056427709e-07,0.003253566246070028,0.01,0.1,24.9 deg
0.1 - 1,3.2027334505196804e-06,0.0009734778795349512,0.1,1.0,24.9 deg
1 - 3.5,1.8375057835280443e-06,0.0019687796230803373,1.0,3.5,24.9 deg
3.5 - 10,3.8644203673430105e-07,0.008234333659390712,3.5,10.0,24.9 deg
10 - 20,2.2059099609477037e-06,0.006269212232734977,10.0,20.0,24.9 deg
