Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,4.9115566388448105e-06,0.0015112987413178544,0.01,0.1,24.9 deg
0.1 - 1,2.1998943775899353e-06,0.0010412034872306563,0.1,1.0,24.9 deg
1 - 3.5,3.0679486037299888e-06,0.0016788119061290345,1.0,3.5,24.9 deg
3.5 - 10,3.031011564477662e-06,0.002801381001518979,3.5,10.0,24.9 deg
10 - 20,1.5266000388910007e-05,0.0019012731309056615,10.0,20.0,24.9 deg
