Energy,Value,Error,Angle
0.011927,1.926138187095143e-09,0.0262,0 deg
0.0125385,1.8930913030729956e-08,0.0786,0 deg
0.0131815,1.8452034383960938e-08,0.0961,0 deg
0.013857,1.5841324045083223e-08,0.0813,0 deg
0.0145675,1.8014099324391642e-08,0.0854,0 deg
0.0153145,1.8523979973564897e-08,0.0796,0 deg
0.0160995,2.3770846247869374e-08,0.0761,0 deg
0.016925,2.1235469691025064e-08,0.0714,0 deg
0.017793,2.406939622816624e-08,0.068,0 deg
0.0187055,2.2738925847239298e-08,0.0722,0 deg
0.0196645,2.3600435995663495e-08,0.0721,0 deg
0.0206725,2.8182411343734234e-08,0.0698,0 deg
0.021732,3.2498015117342385e-08,0.0668,0 deg
0.0228465,2.6465393229948162e-08,0.0664,0 deg
0.024018,2.7299133489994648e-08,0.0657,0 deg
0.025249,2.984334570004988e-08,0.0652,0 deg
0.0265435,3.490855502258686e-08,0.0713,0 deg
0.0279045,3.9045402985591906e-08,0.0537,0 deg
0.0293355,3.906665805945839e-08,0.0436,0 deg
0.0308395,3.821016727846e-08,0.0506,0 deg
0.0324205,3.318938251882079e-08,0.0695,0 deg
0.034083,3.692304924348487e-08,0.0579,0 deg
0.0358305,3.61620505175629e-08,0.0589,0 deg
0.0376675,4.1879534728050936e-08,0.0489,0 deg
0.039599,5.022875985711706e-08,0.0438,0 deg
0.0416295,5.433916486653826e-08,0.0447,0 deg
0.0437635,5.887249570803573e-08,0.0396,0 deg
0.046007,6.686439642451805e-08,0.036,0 deg
0.048366,6.30663491496026e-08,0.0372,0 deg
0.050846,6.059830475355198e-08,0.0378,0 deg
0.053453,5.566794545145257e-08,0.0415,0 deg
0.0561935,7.293243779586459e-08,0.0382,0 deg
0.0590745,8.759503539176423e-08,0.0352,0 deg
0.0621035,8.470353669398181e-08,0.0327,0 deg
0.0652875,9.22602370377785e-08,0.0324,0 deg
0.0686345,9.413572190183983e-08,0.0321,0 deg
0.0721535,1.0596840320255015e-07,0.0299,0 deg
0.075853,1.0140723349881774e-07,0.0301,0 deg
0.079742,1.1874497972975336e-07,0.0275,0 deg
0.0838305,1.2372461241631863e-07,0.031,0 deg
0.088129,1.215764573137371e-07,0.0264,0 deg
0.0926475,1.370145260564498e-07,0.0268,0 deg
0.0973975,1.4131763074340985e-07,0.0255,0 deg
0.102391,1.487193303711794e-07,0.0244,0 deg
0.10764,1.6725591737501538e-07,0.0222,0 deg
0.11316,1.8458812971225444e-07,0.0215,0 deg
0.11896,2.137140131874612e-07,0.0197,0 deg
