Energy,Value,Error,Angle
0.011927,1.0004194038405427e-09,0.0361,0 deg
0.0125385,1.7674872261559542e-08,0.0923,0 deg
0.0131815,2.4688654600628885e-08,0.092,0 deg
0.013857,2.512316429563211e-08,0.0823,0 deg
0.0145675,2.6630668509974922e-08,0.0848,0 deg
0.0153145,2.807642887792103e-08,0.0835,0 deg
0.0160995,2.4885110917223156e-08,0.0771,0 deg
0.016925,2.895731322551543e-08,0.078,0 deg
0.017793,2.8491219781991213e-08,0.083,0 deg
0.0187055,3.2764424136772446e-08,0.0768,0 deg
0.0196645,3.662051787987742e-08,0.0718,0 deg
0.0206725,3.938920176620609e-08,0.0678,0 deg
0.021732,4.365814122240523e-08,0.0652,0 deg
0.0228465,4.852565285924213e-08,0.0629,0 deg
0.024018,4.607462444023761e-08,0.0607,0 deg
0.025249,4.4980491803490164e-08,0.0621,0 deg
0.0265435,5.25065372886528e-08,0.0615,0 deg
0.0279045,4.215481209760325e-08,0.0601,0 deg
0.0293355,4.662588263017795e-08,0.0606,0 deg
0.0308395,5.848439887299974e-08,0.0565,0 deg
0.0324205,5.3517176735761285e-08,0.0551,0 deg
0.034083,6.24092797688818e-08,0.0571,0 deg
0.0358305,7.742922346277928e-08,0.043,0 deg
0.0376675,8.192740233236392e-08,0.0404,0 deg
0.039599,1.0220890213218427e-07,0.0349,0 deg
0.0416295,1.229406506878565e-07,0.0291,0 deg
0.0437635,1.1126543624983622e-07,0.0337,0 deg
0.046007,9.886560638142974e-08,0.0376,0 deg
0.048366,1.1087517508506923e-07,0.0374,0 deg
0.050846,1.034385612541754e-07,0.0361,0 deg
0.053453,1.281064527046546e-07,0.0321,0 deg
0.0561935,1.2856329727956336e-07,0.0311,0 deg
0.0590745,1.4191111758277895e-07,0.0316,0 deg
0.0621035,1.5874991043901724e-07,0.0296,0 deg
0.0652875,1.5794274157064537e-07,0.031,0 deg
0.0686345,1.607251404242541e-07,0.0287,0 deg
0.0721535,1.6390525821642615e-07,0.0293,0 deg
0.075853,1.5741579506082513e-07,0.0291,0 deg
0.079742,1.8735392358583727e-07,0.0275,0 deg
0.0838305,1.8423703158151048e-07,0.0264,0 deg
0.088129,1.7822167931506615e-07,0.0266,0 deg
0.0926475,1.9547015319876982e-07,0.0261,0 deg
0.0973975,2.0304979150389566e-07,0.0255,0 deg
0.102391,2.146354042781758e-07,0.0244,0 deg
