Energy,Value,Error,Angle
0.011927,5.8355961333636695e-09,0.0148,12.2 deg
0.0125385,4.184749196614741e-08,0.0462,12.2 deg
0.0131815,4.866345797605755e-08,0.0454,12.2 deg
0.013857,4.927806748047251e-08,0.0412,12.2 deg
0.0145675,5.4775661306203444e-08,0.0407,12.2 deg
0.0153145,6.463385820556149e-08,0.0375,12.2 deg
0.0160995,6.820680104312025e-08,0.0352,12.2 deg
0.016925,8.314720809491667e-08,0.0319,12.2 deg
0.017793,9.912322781648757e-08,0.0301,12.2 deg
0.0187055,1.0847993048487967e-07,0.0284,12.2 deg
0.0196645,1.3802762874571483e-07,0.0247,12.2 deg
0.0206725,1.691848873489528e-07,0.0231,12.2 deg
0.021732,1.8106654365058562e-07,0.0215,12.2 deg
0.0228465,4.0025110679376875e-07,0.0143,12.2 deg
0.024018,8.029178082914059e-07,0.01,12.2 deg
0.025249,2.457415435817429e-06,0.0065,12.2 deg
0.0265435,7.694474587791937e-07,0.0111,12.2 deg
0.0279045,1.0536753144104818e-08,0.0893,12.2 deg
0.0293355,2.6138752383584613e-09,0.1819,12.2 deg
0.0308395,1.197325111061004e-08,0.0941,12.2 deg
0.0324205,2.717373317932296e-08,0.0652,12.2 deg
0.034083,4.030012326497472e-08,0.046,12.2 deg
0.0358305,5.620574595356669e-08,0.0428,12.2 deg
0.0376675,7.535056131578004e-08,0.0362,12.2 deg
0.039599,9.330180870013152e-08,0.032,12.2 deg
0.0416295,1.1029396218717245e-07,0.0293,12.2 deg
0.0437635,1.3007258916334175e-07,0.0281,12.2 deg
0.046007,1.519843944862365e-07,0.0251,12.2 deg
0.048366,1.6287350535006721e-07,0.0244,12.2 deg
0.050846,2.0331423384335634e-07,0.0222,12.2 deg
0.053453,1.3311232190622624e-07,0.0282,12.2 deg
0.0561935,1.543641596836948e-07,0.0247,12.2 deg
0.0590745,2.3377810100845655e-07,0.0206,12.2 deg
0.0621035,2.4855514217001646e-07,0.0199,12.2 deg
0.0652875,3.231673386320859e-07,0.0179,12.2 deg
0.0686345,5.111298730709825e-07,0.0138,12.2 deg
0.0721535,8.071084078916128e-07,0.0111,12.2 deg
0.075853,2.8715359979555807e-07,0.0172,12.2 deg
0.079742,3.8463041260180943e-07,0.0159,12.2 deg
0.0838305,1.8743740086242992e-06,0.0074,12.2 deg
0.088129,6.719782011879339e-08,0.0373,12.2 deg
0.0926475,1.9469015817394753e-07,0.0235,12.2 deg
0.0973975,2.7904395905360925e-07,0.0193,12.2 deg
0.102391,3.404117431849108e-07,0.0173,12.2 deg
0.10764,4.577554373380268e-07,0.0151,12.2 deg
0.11316,5.11993294712926e-07,0.0141,12.2 deg
0.11896,6.986458016481246e-07,0.0119,12.2 deg
0.12506,1.0322955181097002e-06,0.0101,12.2 deg
0.131475,1.5279001915102225e-06,0.0078,12.2 deg
0.138215,3.5507656694871717e-06,0.0057,12.2 deg
0.1453,4.5610806508432403e-07,0.0129,12.2 deg
