Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.2886377485149788e-07,0.00733863370088862,0.01,0.1,0 deg
0.1 - 1,4.500160811223837e-06,0.0008327201872098595,0.1,1.0,0 deg
1 - 3.5,1.0916354764561005e-05,0.0007448223837043099,1.0,3.5,0 deg
3.5 - 10,5.580106251616132e-06,0.0017442406813214888,3.5,10.0,0 deg
10 - 20,0.0004761659203754866,0.0002809735976639616,10.0,20.0,0 deg
