Energy,Value,Error,Angle
0.01 - 0.1,1.773046929401369e-06,0.00866978550339945,12.2 deg
0.1 - 1,1.5404963298939348e-05,0.0033294067367591884,12.2 deg
1 - 3.5,2.8066024978384377e-05,0.002723055824290229,12.2 deg
3.5 - 10,2.7750845628058347e-05,0.0033230166990146823,12.2 deg
10 - 20,0.00029499794423793314,0.0022876930345438902,12.2 deg
