Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.192045007310836e-07,0.0033302759938182284,0.01,0.1,24.9 deg
0.1 - 1,3.1750260705865275e-06,0.0010011567857244738,0.1,1.0,24.9 deg
1 - 3.5,1.9229193874506727e-06,0.0019519731711443503,1.0,3.5,24.9 deg
3.5 - 10,4.1796928237680014e-07,0.008107206096170095,3.5,10.0,24.9 deg
10 - 20,2.214176574678097e-06,0.0062899887331266625,10.0,20.0,24.9 deg
