Energy,Value,Error,Angle
0.011927,1.6510278249861606e-09,0.0281,41.8 deg
0.0125385,1.8256101872439327e-08,0.0983,41.8 deg
0.0131815,1.6297503412977807e-08,0.0866,41.8 deg
0.013857,1.842381389302929e-08,0.0897,41.8 deg
0.0145675,1.859687018679827e-08,0.08,41.8 deg
0.0153145,1.8881749370763572e-08,0.0808,41.8 deg
0.0160995,1.5603086173989218e-08,0.0875,41.8 deg
0.016925,1.786695243923161e-08,0.0769,41.8 deg
0.017793,1.9237621743642314e-08,0.0792,41.8 deg
0.0187055,2.2695336724241324e-08,0.083,41.8 deg
0.0196645,2.2694788565340736e-08,0.0733,41.8 deg
0.0206725,2.586091616589721e-08,0.0789,41.8 deg
0.021732,2.31501590420332e-08,0.0734,41.8 deg
0.0228465,2.4790998569157538e-08,0.0711,41.8 deg
0.024018,2.6160061441888566e-08,0.07,41.8 deg
0.025249,2.8998858603795298e-08,0.0685,41.8 deg
0.0265435,3.102702659409696e-08,0.0706,41.8 deg
0.0279045,2.2472620395981143e-08,0.08,41.8 deg
0.0293355,2.0959631771844915e-08,0.0779,41.8 deg
0.0308395,2.666309364850585e-08,0.0656,41.8 deg
0.0324205,2.620442855092042e-08,0.0722,41.8 deg
0.034083,2.732154467563579e-08,0.064,41.8 deg
0.0358305,2.8462367514263055e-08,0.0639,41.8 deg
0.0376675,3.206697513450345e-08,0.067,41.8 deg
0.039599,3.2279389787424164e-08,0.0613,41.8 deg
0.0416295,3.477459377091167e-08,0.0625,41.8 deg
0.0437635,3.5109259230729135e-08,0.0622,41.8 deg
0.046007,3.509241662424995e-08,0.0587,41.8 deg
0.048366,4.124148941928546e-08,0.0581,41.8 deg
0.050846,3.819026282985273e-08,0.0555,41.8 deg
0.053453,4.204090151267966e-08,0.0559,41.8 deg
0.0561935,4.312224137814229e-08,0.0569,41.8 deg
0.0590745,4.5944992111356976e-08,0.0529,41.8 deg
0.0621035,5.0205398882121955e-08,0.0502,41.8 deg
0.0652875,5.320146662383344e-08,0.0522,41.8 deg
0.0686345,5.488678506525173e-08,0.0515,41.8 deg
0.0721535,6.41591964830883e-08,0.0504,41.8 deg
0.075853,5.6822537750477954e-08,0.0467,41.8 deg
0.079742,5.703575090650006e-08,0.0448,41.8 deg
0.0838305,7.226430636346879e-08,0.0446,41.8 deg
0.088129,6.475765179273783e-08,0.0443,41.8 deg
0.0926475,7.1360544828642e-08,0.0422,41.8 deg
0.0973975,8.044469449022367e-08,0.0402,41.8 deg
0.102391,8.484132677150042e-08,0.0392,41.8 deg
0.10764,9.386558799434728e-08,0.039,41.8 deg
0.11316,9.369027387012177e-08,0.0372,41.8 deg
0.11896,1.0722411998978299e-07,0.0356,41.8 deg
0.12506,1.0540847639545808e-07,0.0355,41.8 deg
0.131475,1.1195888096159174e-07,0.0351,41.8 deg
0.138215,1.2290402613041675e-07,0.0346,41.8 deg
0.1453,1.162955642284374e-07,0.0336,41.8 deg
0.15275,1.1702825456169766e-07,0.0329,41.8 deg
0.16058,1.3013250436216738e-07,0.032,41.8 deg
0.16881,1.3904147472296145e-07,0.0306,41.8 deg
0.17747,1.3933044810133937e-07,0.0299,41.8 deg
0.18657,1.5932591201411433e-07,0.0297,41.8 deg
0.196135,1.5535607257905451e-07,0.0298,41.8 deg
0.20619,1.6224542639896117e-07,0.0286,41.8 deg
0.21676,1.6938340824530675e-07,0.0274,41.8 deg
0.227875,1.97751162349193e-07,0.0269,41.8 deg
0.23956,1.9668134541065507e-07,0.0265,41.8 deg
0.251845,2.0880660821941555e-07,0.0253,41.8 deg
0.264755,2.2432414892144206e-07,0.0248,41.8 deg
0.278325,2.2336068086160958e-07,0.0249,41.8 deg
0.292595,2.315484415616481e-07,0.0242,41.8 deg
0.3076,2.4108774487523207e-07,0.0237,41.8 deg
0.32337,2.5776177074070973e-07,0.0232,41.8 deg
0.33995,2.6979261032201035e-07,0.0225,41.8 deg
0.35738,2.807718596427071e-07,0.0217,41.8 deg
0.3757,2.976757293178079e-07,0.0208,41.8 deg
0.394965,3.087777066216058e-07,0.0204,41.8 deg
