Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,1.1247880514297663e-06,0.0024966619164466294,0.1,1.0,0 deg
1 - 3.5,2.693163499278894e-06,0.0009388422372077795,1.0,3.5,0 deg
3.5 - 10,4.089373332696808e-06,0.0013589471821615913,3.5,10.0,0 deg
10 - 20,0.00013731592082537303,0.00027993515618962084,10.0,20.0,0 deg
