Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,7.024865421571557e-08,0.007482969182367689,0.01,0.1,66.8 deg
0.1 - 1,2.2673031784513074e-06,0.0014319039092424895,0.1,1.0,66.8 deg
1 - 3.5,6.765168841300513e-06,0.0014101513696808269,1.0,3.5,66.8 deg
3.5 - 10,1.5098028161264919e-06,0.0048846356986857265,3.5,10.0,66.8 deg
10 - 20,2.1181092950763715e-06,0.006274087482855948,10.0,20.0,66.8 deg
