Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,4.254489890430873e-07,0.0034924203601078467,0.1,1.0,24.9 deg
1 - 3.5,1.44345885492758e-06,0.002127340507218378,1.0,3.5,24.9 deg
3.5 - 10,1.9817490520058294e-06,0.0027605309137465764,3.5,10.0,24.9 deg
10 - 20,2.262673754473078e-05,0.0016463107005422603,10.0,20.0,24.9 deg
