Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,2.1438409529444326e-07,0.0035028292215003227,0.01,0.1,66.8 deg
0.1 - 1,2.010724430591965e-06,0.00117812795971379,0.1,1.0,66.8 deg
1 - 3.5,9.346412924436066e-07,0.002696067074274927,1.0,3.5,66.8 deg
3.5 - 10,1.5939541194172156e-07,0.012231480475997213,3.5,10.0,66.8 deg
10 - 20,1.5429135021598918e-07,0.018440864082222872,10.0,20.0,66.8 deg
