Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,1.6753184982119465e-06,0.0011423618412758965,0.1,1.0,0 deg
1 - 3.5,1.3306602620942364e-05,0.0005212503448718455,1.0,3.5,0 deg
3.5 - 10,1.166864244345179e-05,0.0008220309885668501,3.5,10.0,0 deg
10 - 20,0.000689560327882866,0.00013333354083955656,10.0,20.0,0 deg
