Energy,Value,Error,Angle
0.488405,8.41350914213114e-08,0.0033,12.2 deg
0.50077,7.698124428806981e-07,0.0146,12.2 deg
0.513445,8.061689318183719e-07,0.0147,12.2 deg
0.52644,8.207502257299998e-07,0.0144,12.2 deg
0.53977,8.027111216916944e-07,0.0145,12.2 deg
0.553435,8.448598575024697e-07,0.0144,12.2 deg
0.567445,8.500404018944352e-07,0.0143,12.2 deg
0.58181,8.700643251543906e-07,0.0142,12.2 deg
0.596535,8.790796305507754e-07,0.0141,12.2 deg
0.61164,8.994696126549798e-07,0.014,12.2 deg
0.627125,8.940161688595617e-07,0.0137,12.2 deg
0.643,9.005537340662305e-07,0.0138,12.2 deg
0.65928,9.569779571734193e-07,0.0136,12.2 deg
0.67597,9.535460437152107e-07,0.0134,12.2 deg
0.69308,9.520882938825642e-07,0.0135,12.2 deg
0.710625,1.012999020923251e-06,0.0133,12.2 deg
0.728615,1.014163364524104e-06,0.0133,12.2 deg
0.74706,1.0295667067865116e-06,0.0132,12.2 deg
0.76597,1.053101255768498e-06,0.013,12.2 deg
0.78536,1.0580735662629685e-06,0.0129,12.2 deg
0.805245,1.0860902576000373e-06,0.0129,12.2 deg
0.82563,1.1104572334877207e-06,0.0128,12.2 deg
0.84653,1.1496821391998387e-06,0.0124,12.2 deg
0.86796,1.1816484888843813e-06,0.0124,12.2 deg
0.88993,1.157430683257817e-06,0.0123,12.2 deg
0.912455,1.1865236841095583e-06,0.0122,12.2 deg
0.935555,1.1956241928718924e-06,0.0123,12.2 deg
0.95924,1.2122296577778267e-06,0.0119,12.2 deg
0.983525,1.2396290938283818e-06,0.012,12.2 deg
1.00841,1.2730872026268826e-06,0.0118,12.2 deg
1.03395,1.3075340345727562e-06,0.0117,12.2 deg
1.06015,1.3400861322095062e-06,0.0115,12.2 deg
1.087,1.3306358435980253e-06,0.0115,12.2 deg
1.1145,1.3708908000260939e-06,0.0114,12.2 deg
1.1427,1.4260439690912599e-06,0.0112,12.2 deg
1.17165,1.4478002259800262e-06,0.0111,12.2 deg
1.2013,1.4537663757345754e-06,0.0111,12.2 deg
1.2317,1.4773943715718752e-06,0.0109,12.2 deg
1.2629,1.519304076826159e-06,0.0108,12.2 deg
1.29485,1.5156342047473574e-06,0.0108,12.2 deg
1.3276,1.5693326198580965e-06,0.0106,12.2 deg
1.3612,1.6189254280003024e-06,0.0105,12.2 deg
1.39565,1.6036469872302135e-06,0.0104,12.2 deg
