Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,5.20462415763194e-06,0.0015124390971859368,0.01,0.1,12.2 deg
0.1 - 1,2.3210181097154437e-06,0.001031650634316054,0.1,1.0,12.2 deg
1 - 3.5,3.2147645654285565e-06,0.0016474950812951819,1.0,3.5,12.2 deg
3.5 - 10,3.18913739944163e-06,0.002708515633937358,3.5,10.0,12.2 deg
10 - 20,2.7002667078411806e-05,0.0015432516410471663,10.0,20.0,12.2 deg
