Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,4.94496443785908e-06,0.0015135952839667776,0.01,0.1,24.9 deg
0.1 - 1,2.2028179177537636e-06,0.0010463395481906744,0.1,1.0,24.9 deg
1 - 3.5,3.0185790090377995e-06,0.0016711782469870976,1.0,3.5,24.9 deg
3.5 - 10,2.9270911026640976e-06,0.0028395813124491094,3.5,10.0,24.9 deg
10 - 20,1.501321951968905e-05,0.0019426975187984098,10.0,20.0,24.9 deg
