Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,2.920067410519532e-07,0.003341166860999627,0.01,0.1,24.9 deg
0.1 - 1,1.4019196770715597e-06,0.001354817563528147,0.1,1.0,24.9 deg
1 - 3.5,2.0438525598144444e-07,0.005172830089297039,1.0,3.5,24.9 deg
3.5 - 10,2.224967968850367e-08,0.03530713379646491,3.5,10.0,24.9 deg
10 - 20,8.779858002284247e-08,0.03027276438309006,10.0,20.0,24.9 deg
