Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.2571117605196294e-07,0.005902659665572985,0.01,0.1,12.2 deg
0.1 - 1,1.6636868759620278e-06,0.0015948425460459515,0.1,1.0,12.2 deg
1 - 3.5,1.5444338224044126e-06,0.0028365444631616374,1.0,3.5,12.2 deg
3.5 - 10,1.1164507516544307e-07,0.021292395972161066,3.5,10.0,12.2 deg
10 - 20,9.871757454992974e-07,0.014274960550686349,10.0,20.0,12.2 deg
