Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.2177894048440495e-07,0.005841297578825916,0.01,0.1,41.8 deg
0.1 - 1,2.257730893775678e-06,0.001389612596009922,0.1,1.0,41.8 deg
1 - 3.5,4.232373667915938e-06,0.0015071562709540105,1.0,3.5,41.8 deg
3.5 - 10,1.6879442323109775e-06,0.0037344773490750123,3.5,10.0,41.8 deg
10 - 20,3.91459979366581e-06,0.0038653740572990444,10.0,20.0,41.8 deg
