Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.5068055871449054e-07,0.004535399852113496,0.01,0.1,41.8 deg
0.1 - 1,3.650668340369446e-07,0.002566258586046481,0.1,1.0,41.8 deg
1 - 3.5,1.183955271108801e-08,0.02361048974970586,1.0,3.5,41.8 deg
3.5 - 10,5.967717343537364e-10,0.14990006022929658,3.5,10.0,41.8 deg
10 - 20,6.865227102497696e-10,0.17783614008267315,10.0,20.0,41.8 deg
