Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.148731624320799e-08,0.012102510032932421,0.01,0.1,66.8 deg
0.1 - 1,2.0878388445349112e-07,0.004327103215669538,0.1,1.0,66.8 deg
1 - 3.5,5.295728854412198e-07,0.0037736417250248365,1.0,3.5,66.8 deg
3.5 - 10,4.082748781891764e-07,0.0054877939772106366,3.5,10.0,66.8 deg
10 - 20,7.904328863566909e-07,0.005876451459838334,10.0,20.0,66.8 deg
