Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.306708830508219e-07,0.003325219556755314,0.01,0.1,12.2 deg
0.1 - 1,3.3029404746605237e-06,0.000993769543129974,0.1,1.0,12.2 deg
1 - 3.5,2.098065449010531e-06,0.0018845313799841124,1.0,3.5,12.2 deg
3.5 - 10,4.881262149478024e-07,0.007515456641800273,3.5,10.0,12.2 deg
10 - 20,7.741894449696761e-06,0.003581159233525528,10.0,20.0,12.2 deg
