Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.2084906909484605e-07,0.006405097280533058,0.01,0.1,24.9 deg
0.1 - 1,2.144758565069356e-06,0.0014694959011963588,0.1,1.0,24.9 deg
1 - 3.5,4.196644642453317e-06,0.0015879226808005128,1.0,3.5,24.9 deg
3.5 - 10,1.9163699764478855e-06,0.0037982671125469706,3.5,10.0,24.9 deg
10 - 20,2.0286749328822965e-05,0.0023778554405894103,10.0,20.0,24.9 deg
