Energy,Value,Error,Angle
0.011927,5.714124277688717e-09,0.015,0 deg
0.0125385,3.971425669219133e-08,0.0474,0 deg
0.0131815,4.850289143996911e-08,0.0464,0 deg
0.013857,4.721568532115651e-08,0.0417,0 deg
0.0145675,5.324213797987056e-08,0.0415,0 deg
0.0153145,6.327025107376463e-08,0.0376,0 deg
0.0160995,6.790532943509221e-08,0.0348,0 deg
0.016925,8.03176120064078e-08,0.0325,0 deg
0.017793,9.641274895166047e-08,0.0303,0 deg
0.0187055,1.0492141845738025e-07,0.0288,0 deg
0.0196645,1.360735264059946e-07,0.0244,0 deg
0.0206725,1.651886349432957e-07,0.0234,0 deg
0.021732,1.7669932901054775e-07,0.0215,0 deg
0.0228465,3.9067942391676284e-07,0.0145,0 deg
0.024018,7.835259865735606e-07,0.0102,0 deg
0.025249,2.3921732557443143e-06,0.0066,0 deg
0.0265435,7.497328064786708e-07,0.0112,0 deg
0.0279045,1.0918869685802791e-08,0.093,0 deg
0.0293355,2.605616959478694e-09,0.1968,0 deg
0.0308395,1.120869975076623e-08,0.0967,0 deg
0.0324205,2.6795692372950527e-08,0.0631,0 deg
0.034083,3.8155457296211184e-08,0.0473,0 deg
0.0358305,5.4626769946110595e-08,0.0444,0 deg
0.0376675,7.333408741956623e-08,0.0371,0 deg
0.039599,9.05855461535436e-08,0.0334,0 deg
0.0416295,1.0922167338671911e-07,0.0298,0 deg
0.0437635,1.2351742051683864e-07,0.0281,0 deg
0.046007,1.487923745562906e-07,0.0255,0 deg
0.048366,1.5964373328830146e-07,0.0247,0 deg
0.050846,1.9678340452517478e-07,0.0228,0 deg
0.053453,1.339664995874053e-07,0.028,0 deg
0.0561935,1.5045002885230834e-07,0.0252,0 deg
0.0590745,2.3049598727483051e-07,0.0208,0 deg
0.0621035,2.3836975102006357e-07,0.0204,0 deg
0.0652875,3.158090804606303e-07,0.018,0 deg
0.0686345,4.994326401830399e-07,0.0139,0 deg
0.0721535,7.926225441536644e-07,0.0112,0 deg
0.075853,2.810337788208162e-07,0.0172,0 deg
0.079742,3.7387823334025875e-07,0.0161,0 deg
0.0838305,1.8725520261127895e-06,0.0075,0 deg
0.088129,6.479764799542683e-08,0.0376,0 deg
0.0926475,1.8823499934800834e-07,0.0236,0 deg
0.0973975,2.732977951581906e-07,0.0195,0 deg
0.102391,3.3132942987232163e-07,0.0176,0 deg
0.10764,4.5075052778427166e-07,0.0152,0 deg
0.11316,5.015534704922809e-07,0.0143,0 deg
0.11896,6.840813028837579e-07,0.012,0 deg
0.12506,1.0261063004252376e-06,0.0101,0 deg
0.131475,1.5402964650922375e-06,0.0077,0 deg
0.138215,3.610993228866754e-06,0.0056,0 deg
0.1453,4.5555795645747946e-07,0.0128,0 deg
0.15275,3.0301771278042295e-07,0.0201,0 deg
0.16058,6.543852914782147e-07,0.013,0 deg
0.16881,2.4524043801889627e-06,0.0064,0 deg
0.17747,5.525392475244073e-07,0.0138,0 deg
0.18657,3.199464965486243e-06,0.0057,0 deg
0.196135,1.2397799777278094e-07,0.0283,0 deg
0.20619,3.5095396465406056e-07,0.0185,0 deg
0.21676,8.332000322049407e-07,0.0119,0 deg
0.227875,1.618440175675414e-06,0.0075,0 deg
0.23956,8.993419486880966e-07,0.0113,0 deg
0.251845,1.0986482147190123e-06,0.0095,0 deg
0.264755,1.1708915629632592e-06,0.0097,0 deg
0.278325,3.664486787888442e-06,0.0053,0 deg
0.292595,7.901295067727722e-07,0.0124,0 deg
0.3076,4.005111902692554e-06,0.0055,0 deg
0.32337,4.066548805269327e-06,0.0047,0 deg
0.33995,1.122095265567814e-06,0.0098,0 deg
0.35738,4.6936773513371625e-06,0.0045,0 deg
0.3757,2.366091173200252e-06,0.0063,0 deg
0.394965,1.800506708346472e-06,0.0067,0 deg
0.415215,4.95020880924512e-07,0.0143,0 deg
0.436505,7.401480903186401e-07,0.0132,0 deg
0.458885,9.96897907064132e-07,0.0103,0 deg
0.48241,1.9577519211886276e-06,0.0072,0 deg
0.507145,1.324611547405135e-06,0.01,0 deg
0.533145,1.1820213694065474e-06,0.012,0 deg
0.56048,2.1055546412485384e-06,0.0089,0 deg
0.58922,1.6635780784030116e-06,0.0111,0 deg
0.61943,3.9880142579855975e-06,0.0064,0 deg
0.65119,4.758532692798678e-06,0.0049,0 deg
0.68458,1.9378089125035882e-06,0.0066,0 deg
0.719675,2.8388087519447775e-06,0.0059,0 deg
0.75657,6.737808081268338e-07,0.0132,0 deg
0.79536,4.664820338230709e-07,0.0169,0 deg
0.83614,8.218599329316598e-07,0.0137,0 deg
0.87901,8.693063314271839e-07,0.0129,0 deg
0.92408,1.0684152760086037e-06,0.0121,0 deg
0.97146,1.4895329064339689e-06,0.0083,0 deg
1.02127,6.02330276894462e-07,0.0135,0 deg
1.07365,5.604662354982742e-07,0.0129,0 deg
1.1287,9.09471080342255e-07,0.011,0 deg
