Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.8378356725559425e-07,0.004193681075268768,0.01,0.1,24.9 deg
0.1 - 1,5.032399425869976e-07,0.002107261774665444,0.1,1.0,24.9 deg
1 - 3.5,1.9783558600688024e-08,0.016423610431055925,1.0,3.5,24.9 deg
3.5 - 10,9.422421350401306e-10,0.15045547798021755,3.5,10.0,24.9 deg
10 - 20,2.859527113287572e-09,0.13288902593861326,10.0,20.0,24.9 deg
