Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.1009672179869634e-07,0.0032916979751671242,0.01,0.1,12.2 deg
0.1 - 1,1.551234310891648e-06,0.0012868644174536816,0.1,1.0,12.2 deg
1 - 3.5,2.476582065421637e-07,0.004631017471877268,1.0,3.5,12.2 deg
3.5 - 10,2.72322085168972e-08,0.0326860022333857,3.5,10.0,12.2 deg
10 - 20,2.496179669377398e-07,0.017825801262650046,10.0,20.0,12.2 deg
