Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,5.2084897259564654e-08,0.010226501015089541,0.01,0.1,24.9 deg
0.1 - 1,3.394075955663372e-07,0.0032311243545287477,0.1,1.0,24.9 deg
1 - 3.5,1.0747647670469742e-06,0.0026396034515842643,1.0,3.5,24.9 deg
3.5 - 10,1.0734605165024027e-06,0.003345044810924678,3.5,10.0,24.9 deg
10 - 20,6.351339769489645e-06,0.003214040833492479,10.0,20.0,24.9 deg
